,wl,power
1007,1307,0.1432046241529104
1008,1308,0.1590459340698469
1009,1309,0.1723653527292342
1010,1310,0.1322106750378118
1011,1311,0.14325747004227565
1012,1312,0.140018729361128
1013,1313,0.12875491373119316
1014,1314,0.11571852731739715
1015,1315,0.11203919642134515
1016,1316,0.1242109296146007
1017,1317,0.11708911735222481
1018,1318,0.12232047166894182
1019,1319,0.09639844351015124
1020,1320,0.09078430262047517
1021,1321,0.10288605618441114
1022,1322,0.10233539108766597
1023,1323,0.07748282155627413
1024,1324,0.08583955961494655
1025,1325,0.10355852672883235
1026,1326,0.08921322590014868
1027,1327,0.08379099312898095
1028,1328,0.07301779696709135
1029,1329,0.05470573115653933
1030,1330,0.07000867826315013
1031,1331,0.044019961960253706
1032,1332,0.04411642047845666
1033,1333,0.061155600352135304
1034,1334,0.05074064511257927
1035,1335,0.06911671138584906
1036,1336,0.05477315159371069
1037,1337,0.04904298039643607
1038,1338,0.052984429661635225
1039,1339,0.052536576498218045
1040,1340,0.04993637363598753
1041,1341,0.05047857275839918
1042,1342,0.05264887470432433
1043,1343,0.03754495399316009
1044,1344,0.022308389895465842
1045,1345,0.03205433709217392
1046,1346,0.017050140941341618
1047,1347,0.017560030256981368
1048,1348,0.001381523958040994
1049,1349,0.004687266295655738
1050,1350,0.004623452875
1051,1351,0.0013285601976557378
1052,1352,0.00043278341878688544
1053,1353,2.7276400626885254e-05
1054,1354,8.183990839059065e-05
1055,1355,1.0091798141401222e-06
1056,1356,1.3363816559959264e-05
1057,1357,1.9809462493303457e-05
1058,1358,1.148938137722199e-06
1059,1359,1.9955064505028328e-07
1060,1360,5.766131706526313e-07
1061,1361,1.285474156224291e-09
1062,1362,4.785425457198379e-12
1063,1363,8.282486187910928e-07
1064,1364,3.5344086613995974e-07
1065,1365,2.3397682125004015e-12
1066,1366,3.267825493499999e-06
1067,1367,1.2598805141469876e-06
1068,1368,3.715290516726907e-14
1069,1369,1.285206024001992e-07
1070,1370,7.2070410438247e-08
1071,1371,4.831825935e-09
1072,1372,6.680736055099602e-07
1073,1373,1.0701620121653387e-05
1074,1374,4.29070667710099e-05
1075,1375,7.705804516150494e-05
1076,1376,6.107181274423762e-05
1077,1377,2.8963008933861382e-05
1078,1378,0.0002604852388340594
1079,1379,1.2221227397647059e-05
1080,1380,1.9118425687058823e-05
1081,1381,5.558528178823528e-07
1082,1382,6.018181251764706e-07
1083,1383,1.0320795451764704e-08
1084,1384,1.4497222603239756e-07
1085,1385,4.942163662265106e-07
1086,1386,5.999958795263156e-07
1087,1387,4.763608836584795e-05
1088,1388,9.699073261980506e-07
1089,1389,0.00014097961035174425
1090,1390,0.00012109677461240313
1091,1391,8.538498424031007e-05
1092,1392,5.973143118313952e-06
1093,1393,2.942809758430232e-05
1094,1394,1.940104277414586e-05
1095,1395,1.7499591799769663e-07
1096,1396,1.6716491486228393e-09
1097,1397,1.3157996508128588e-05
1098,1398,0.00034554673956237967
1099,1399,0.00022400362068771568
1100,1400,9.085857436396936e-10
1101,1401,2.989889555297706e-09
1102,1402,0.0005288059416748084
1103,1403,0.0006955953873282434
1104,1404,0.0002190184149935875
1105,1405,1.0947936189958402e-07
1106,1406,0.0006222631844415873
1107,1407,5.380692965999995e-05
1108,1408,0.0005148060856306233
1109,1409,0.00019569295348086945
1110,1410,0.00014918650300855255
1111,1411,0.0006831287593552629
1112,1412,0.0008616975936578946
1113,1413,0.007701482932434209
1114,1414,0.00012118280045921053
1115,1415,6.179362737236843e-05
1116,1416,0.012058680026480447
1117,1417,0.004017539823635009
1118,1418,0.004667724583783984
1119,1419,0.0007437139252692733
1120,1420,0.0028905425860305378
1121,1421,0.0032216403311348136
1122,1422,0.016367071190399998
1123,1423,0.0032750734735762952
1124,1424,0.0060609219896296295
1125,1425,0.00927699744888889
1126,1426,0.010020109321981652
1127,1427,0.017916282695853214
1128,1428,0.0016533800632513764
1129,1429,0.013829718493211008
1130,1430,0.022473168311816512
1131,1431,0.018351476687412844
1132,1432,0.0009232800528338799
1133,1433,0.013147576646153004
1134,1434,0.007700104601154827
1135,1435,0.007876171175067396
1136,1436,0.01412100983644262
1137,1437,0.011012110983797467
1138,1438,0.004889311005748643
1139,1439,0.01882018666616094
1140,1440,0.014606419448703434
1141,1441,0.011732229492585896
1142,1442,0.01340229518835624
1143,1443,0.0166378643163871
1144,1444,0.02282662392116129
1145,1445,0.01838895820051613
1146,1446,0.00854106442
1147,1447,0.013400503272258063
1148,1448,0.04284154602757577
1149,1449,0.03789116992368984
1150,1450,0.010189180294039216
1151,1451,0.004197331711181818
1152,1452,0.023266696014336893
1153,1453,0.030642786479882344
1154,1454,0.05157206576194346
1155,1455,0.02488029054964664
1156,1456,0.03340456543750177
1157,1457,0.044308998477031805
1158,1458,0.05184400598060071
1159,1459,0.0621785086006714
1160,1460,0.032710074885725055
1161,1461,0.03471952810270404
1162,1462,0.05044535220910685
1163,1463,0.016768004680429077
1164,1464,0.05915520705597199
1165,1465,0.03653629590993393
1166,1466,0.02561624871497044
1167,1467,0.014225413820619134
1168,1468,0.030485325505544354
1169,1469,0.03773550411057392
1170,1470,0.019847265053203483
1171,1471,0.00715800494872539
1172,1472,0.018822479558072543
1173,1473,0.028347679343544048
1174,1474,0.039442745268248716
1175,1475,0.07506974294943007
1176,1476,0.02806012256344042
1177,1477,0.02853684677422223
1178,1478,0.026049722790769232
1179,1479,0.04938527304521368
1180,1480,0.025022355066094022
1181,1481,0.04770777946846154
1182,1482,0.024270734947094016
1183,1483,0.0618277885377551
1184,1484,0.057357435725510206
1185,1485,0.052309485788095245
1186,1486,0.05176814260544218
1187,1487,0.025503854875204082
1188,1488,0.03972454418435375
1189,1489,0.08026316519478115
1190,1490,0.07415794466363637
1191,1491,0.08416474292962964
1192,1492,0.0701704343382155
1193,1493,0.0777220747328283
1194,1494,0.08743755055606062
1195,1495,0.07858554011969901
1196,1496,0.0727600841684281
1197,1497,0.09893678821237459
1198,1498,0.08236060579344481
1199,1499,0.09474577623200668
1200,1500,0.10943061076999999
,wl,power
0,300.0,0.0002605092506532361
1,302.00333889816363,0.0007394822683517371
2,304.0066777963272,0.002316048229181926
3,306.01001669449084,0.004399142592659323
4,308.0133555926544,0.008805950626360977
5,310.01669449081805,0.011812444142486438
6,312.02003338898163,0.02125005606571853
7,314.02337228714526,0.027097266857522995
8,316.02671118530884,0.028019486298140946
9,318.0300500834725,0.03916112871615338
10,320.03338898163605,0.04508494285193916
11,322.0367278797997,0.04683890762873305
12,324.04006677796326,0.05799334139330143
13,326.0434056761269,0.08164601077568087
14,328.04674457429047,0.0760094779248262
15,330.0500834724541,0.09943580121014688
16,332.0534223706177,0.08989380293454559
17,334.0567612687813,0.08322756906132546
18,336.0601001669449,0.08068737647145002
19,338.0634390651085,0.0866598029629138
20,340.0667779632721,0.10153445020393422
21,342.07011686143574,0.10068246856453077
22,344.0734557595993,0.08495289448204449
23,346.07679465776295,0.09643626452217546
24,348.0801335559265,0.0946821210337137
25,350.08347245409016,0.10563134771682547
26,352.08681135225373,0.10126276446692582
27,354.09015025041737,0.11956899715692007
28,356.09348914858094,0.10793479916490079
29,358.0968280467446,0.08391823908405527
30,360.1001669449082,0.11826016600588542
31,362.1035058430718,0.11047386327924366
32,364.10684474123536,0.12434600577030396
33,366.110183639399,0.15253838000798295
34,368.11352253756263,0.1392355351028949
35,370.1168614357262,0.15685056616751822
36,372.1202003338898,0.1450315777237455
37,374.1235392320534,0.12511769079245372
38,376.12687813021705,0.15786670729335803
39,378.1302170283806,0.2081253067512108
40,380.1335559265442,0.18106834294837026
41,382.13689482470784,0.14734399672007226
42,384.14023372287147,0.14358282737879977
43,386.14357262103505,0.17033272161784505
44,388.1469115191987,0.17462700242750684
45,390.15025041736226,0.2226580447911845
46,392.1535893155259,0.21233509665193956
47,394.15692821368947,0.15733996138406844
48,396.1602671118531,0.19671844085776852
49,398.1636060100167,0.2577913713125577
50,400.1669449081803,0.32172429284974674
51,402.1702838063439,0.3421679799951975
52,404.1736227045075,0.3327536363005433
53,406.1769616026711,0.31381955302788306
54,408.18030050083473,0.3234558802303604
55,410.1836393989983,0.2943274980038867
56,412.18697829716194,0.3368146010754616
57,414.1903171953255,0.32116686686679474
58,416.19365609348915,0.3353012017056023
59,418.1969949916528,0.3138879100671702
60,420.20033388981636,0.30224712646889484
61,422.20367278797994,0.32458575039008003
62,424.2070116861436,0.3139363415850699
63,426.2103505843072,0.3078627799794356
64,428.2136894824708,0.29567204331648184
65,430.21702838063436,0.2158229767608506
66,432.220367278798,0.3241289031280114
67,434.2237061769616,0.2857873373099223
68,436.2270450751252,0.3356446229663093
69,438.2303839732888,0.2921275345073273
70,440.2337228714524,0.3194324562872461
71,442.23706176961605,0.3352633495713913
72,444.2404006677796,0.32974826877212715
73,446.2437395659432,0.31151753739386207
74,448.24707846410683,0.3442590395144282
75,450.25041736227047,0.357586084126474
76,452.25375626043405,0.34305963276792256
77,454.2570951585976,0.34362414112839607
78,456.26043405676126,0.35098386977575413
79,458.2637729549249,0.34163090973786875
80,460.26711185308847,0.3367345991535052
81,462.2704507512521,0.3444493049765743
82,464.2737896494157,0.32949604519326875
83,466.2771285475793,0.32510303792912565
84,468.28046744574294,0.32436996242830074
85,470.2838063439065,0.3109281718380177
86,472.2871452420701,0.3240932947894759
87,474.29048414023373,0.3185380138874636
88,476.29382303839736,0.3129148668411241
89,478.29716193656094,0.31971396263723284
90,480.3005008347245,0.31839340510545644
91,482.30383973288815,0.3157145522528814
92,484.3071786310518,0.30427225122901624
93,486.31051752921536,0.2533045245687217
94,488.31385642737894,0.2882491196491466
95,490.31719532554257,0.3028036346464652
96,492.3205342237062,0.2851311474660718
97,494.3238731218698,0.2949892937494177
98,496.32721202003336,0.29171383743579826
99,498.330550918197,0.2853782413142781
100,500.3338898163606,0.2799029740247705
101,502.3372287145242,0.27672661280599703
102,504.3405676126878,0.27092644802906923
103,506.3439065108514,0.2890871018581764
104,508.34724540901504,0.27704115748043423
105,510.3505843071786,0.2789390971498978
106,512.3539232053422,0.2824125442213231
107,514.3572621035058,0.26741635545887144
108,516.3606010016695,0.25567873632085925
109,518.363939899833,0.25190183306452824
110,520.3672787979966,0.26966969438969246
111,522.3706176961603,0.27045200629429916
112,524.3739565943239,0.2789730660698053
113,526.3772954924875,0.25652536964069894
114,528.380634390651,0.2741721063948057
115,530.3839732888147,0.27600342735187045
116,532.3873121869783,0.2681520269421305
117,534.3906510851419,0.2684777485346184
118,536.3939899833056,0.27356753960816604
119,538.3973288814691,0.27048394267575593
120,540.4006677796327,0.25266514102439197
121,542.4040066777964,0.26615190644173725
122,544.4073455759599,0.2697349025872492
123,546.4106844741235,0.2645653464399012
124,548.4140233722871,0.26197980007925
125,550.4173622704508,0.26417818838057167
126,552.4207011686144,0.2659876745019827
127,554.4240400667779,0.26709994779265256
128,556.4273789649416,0.2605764556498058
129,558.4307178631052,0.25624488312787463
130,560.4340567612687,0.2590783483311458
131,562.4373956594325,0.2587903182453592
132,564.440734557596,0.25986458179847766
133,566.4440734557596,0.2538126413943267
134,568.4474123539233,0.25766630267625096
135,570.4507512520868,0.2505177838431087
136,572.4540901502504,0.26013639021712165
137,574.457429048414,0.2564391179233397
138,576.4607679465776,0.2537150079794477
139,578.4641068447413,0.25042871426160945
140,580.4674457429048,0.2566049292299048
141,582.4707846410685,0.2616402144782742
142,584.4741235392321,0.2607593551132558
143,586.4774624373956,0.25511978970730637
144,588.4808013355592,0.2348211505761012
145,590.4841402337229,0.23757253969825315
146,592.4874791318864,0.24120697216519071
147,594.4908180300501,0.23952433347779112
148,596.4941569282137,0.24401527567959722
149,598.4974958263773,0.24065016510787318
150,600.5008347245409,0.24019544799840226
151,602.5041736227045,0.23578814932686185
152,604.5075125208681,0.2411193621808184
153,606.5108514190317,0.23914157210755355
154,608.5141903171952,0.23735139181150708
155,610.517529215359,0.23426936122469383
156,612.5208681135225,0.2347858005699131
157,614.5242070116861,0.22993082403217865
158,616.5275459098498,0.2256585439178755
159,618.5308848080133,0.2326773253981529
160,620.5342237061769,0.23353514466434344
161,622.5375626043406,0.22438017052133175
162,624.5409015025042,0.2212543811135373
163,626.5442404006678,0.22397390946676277
164,628.5475792988314,0.2189174405786972
165,630.550918196995,0.22052251372907977
166,632.5542570951586,0.22110477893904137
167,634.5575959933221,0.22615073115844925
168,636.5609348914859,0.22725002944531286
169,638.5642737896494,0.2305065366852733
170,640.567612687813,0.22435160135577095
171,642.5709515859767,0.22761745993501106
172,644.5742904841402,0.23086097751525525
173,646.5776293823038,0.22500313253876236
174,648.5809682804675,0.2170610107431326
175,650.584307178631,0.22219304808370408
176,652.5876460767947,0.22499566888614822
177,654.5909849749582,0.22319117343872832
178,656.5943238731219,0.19936935069435943
179,658.5976627712855,0.2267185559357298
180,660.601001669449,0.22591571806556004
181,662.6043405676127,0.22452466882878447
182,664.6076794657763,0.23376535153864342
183,666.6110183639398,0.23978398542218618
184,668.6143572621036,0.24613072432330424
185,670.6176961602671,0.24474635380369994
186,672.6210350584307,0.24108607728991738
187,674.6243739565944,0.2403213475626941
188,676.6277128547579,0.24473193509522767
189,678.6310517529215,0.24956861400628322
190,680.6343906510851,0.2543992302920825
191,682.6377295492487,0.2589514462946787
192,684.6410684474124,0.25914910935302177
193,686.6444073455759,0.207128801821963
194,688.6477462437396,0.21081492147712033
195,690.6510851419032,0.2294868364406298
196,692.6544240400667,0.24268992432039777
197,694.6577629382305,0.2482667380884057
198,696.661101836394,0.26605472349664094
199,698.6644407345576,0.26932040918810674
200,700.6677796327212,0.2658209459933507
201,702.6711185308848,0.26539202800834444
202,704.6744574290484,0.2730212529708692
203,706.677796327212,0.2712566785377229
204,708.6811352253756,0.272768862799757
205,710.6844741235393,0.2790329034820741
206,712.6878130217028,0.2804304832463449
207,714.6911519198665,0.28019606047566536
208,716.6944908180301,0.25811019057459633
209,718.6978297161936,0.21405133604047036
210,720.7011686143572,0.23584126037607564
211,722.7045075125209,0.2601898984237605
212,724.7078464106844,0.23038873608432087
213,726.7111853088481,0.23946710021304798
214,728.7145242070117,0.23184204397280272
215,730.7178631051753,0.24295138374866013
216,732.7212020033389,0.2669351565422227
217,734.7245409015025,0.2774982534403983
218,736.7278797996661,0.2747466115620991
219,738.7312186978297,0.2749945024361381
220,740.7345575959932,0.27974623935425713
221,742.737896494157,0.2849728383025617
222,744.7412353923205,0.290110463352251
223,746.7445742904841,0.29181134084524407
224,748.7479131886478,0.2925588857955785
225,750.7512520868113,0.2954880795486562
226,752.754590984975,0.30162667131863513
227,754.7579298831386,0.3138186586316205
228,756.7612687813022,0.3220973586853129
229,758.7646076794658,0.3326381662136799
230,760.7679465776293,0.05270474623133491
231,762.771285475793,0.14062753893272095
232,764.7746243739566,0.21855821966062908
233,766.7779632721201,0.3366981323225676
234,768.7813021702839,0.4316716096267084
235,770.7846410684474,0.47860336638824785
236,772.787979966611,0.5147157286826575
237,774.7913188647747,0.5467267165078
238,776.7946577629382,0.5774002108726429
239,778.7979966611018,0.6093869906407027
240,780.8013355592655,0.6300139403732862
241,782.804674457429,0.6534653780079173
242,784.8080133555927,0.6687178901690206
243,786.8113522537562,0.6776253217132169
244,788.8146911519199,0.6774433708690155
245,790.8180300500835,0.673167108779092
246,792.821368948247,0.6728913762287803
247,794.8247078464107,0.6851727013075334
248,796.8280467445743,0.6926741707082383
249,798.8313856427378,0.7075885162266556
250,800.8347245409016,0.7080491303891324
251,802.8380634390651,0.7019018775360275
252,804.8414023372287,0.6918711295589399
253,806.8447412353923,0.7034425650468942
254,808.8480801335559,0.6748634869898449
255,810.8514190317195,0.6610541330584243
256,812.8547579298831,0.6254755403892721
257,814.8580968280468,0.5483664051901446
258,816.8614357262104,0.5159436587188119
259,818.8647746243739,0.5424665829132985
260,820.8681135225376,0.5971523045657993
261,822.8714524207012,0.43610375646395455
262,824.8747913188648,0.6017830108341352
263,826.8781302170283,0.618797060260147
264,828.881469115192,0.5896969970811093
265,830.8848080133556,0.5989743503376883
266,832.8881469115192,0.6224843339031834
267,834.8914858096828,0.6575758664498248
268,836.8948247078464,0.6666951962696147
269,838.89816360601,0.6646655288182661
270,840.9015025041737,0.670333911550997
271,842.9048414023372,0.6646767784304161
272,844.9081803005008,0.6689227094915944
273,846.9115191986645,0.654636275564417
274,848.9148580968281,0.6494807849689921
275,850.9181969949916,0.6387992239862749
276,852.9215358931552,0.6392628208621104
277,854.9248747913189,0.6045717703215185
278,856.9282136894825,0.6626372013712907
279,858.931552587646,0.6673665836622692
280,860.9348914858097,0.6684616328096367
281,862.9382303839733,0.6826837610890051
282,864.9415692821369,0.664019761724984
283,866.9449081803004,0.6341665686465645
284,868.9482470784641,0.6677538520815035
285,870.9515859766277,0.678149531420974
286,872.9549248747913,0.687460490067875
287,874.9582637729549,0.6719492938895802
288,876.9616026711185,0.6978010519102993
289,878.9649415692821,0.687555843352331
290,880.9682804674458,0.6693064985149851
291,882.9716193656094,0.6843395496269826
292,884.9749582637729,0.6941255686279361
293,886.9782971619366,0.6674092825763492
294,888.9816360601002,0.6817768257624925
295,890.9849749582638,0.6724322374042002
296,892.9883138564273,0.6323553393625101
297,894.991652754591,0.588355813419358
298,896.9949916527546,0.48233386457560967
299,898.9983305509182,0.39923065579254047
300,901.0016694490818,0.43874349775321564
301,903.0050083472454,0.5087808714945209
302,905.008347245409,0.607827845116171
303,907.0116861435727,0.4797476295674402
304,909.0150250417362,0.53320291193376
305,911.0183639398998,0.5119078356707195
306,913.0217028380634,0.48599394629263265
307,915.0250417362271,0.5281258196050659
308,917.0283806343906,0.5734527550240728
309,919.0317195325542,0.5893491985328354
310,921.0350584307179,0.6260164137635797
311,923.0383973288815,0.6038734749379904
312,925.041736227045,0.5807206182533696
313,927.0450751252087,0.6396581970314286
314,929.0484140233723,0.4503516880224304
315,931.0517529215359,0.33454379162281006
316,933.0550918196994,0.2017740356914453
317,935.0584307178631,0.20472755126947348
318,937.0617696160267,0.13834495044564943
319,939.0651085141903,0.337631690622171
320,941.0684474123539,0.31380891883704926
321,943.0717863105175,0.2346578251271768
322,945.0751252086811,0.30020919583300787
323,947.0784641068448,0.30893043597843545
324,949.0818030050084,0.3981555917131239
325,951.0851419031719,0.4009860651057884
326,953.0884808013355,0.30482707722086627
327,955.0918196994992,0.2986076936360384
328,957.0951585976628,0.256668082831734
329,959.0984974958263,0.3405201174633431
330,961.10183639399,0.4179660012957536
331,963.1051752921536,0.459744388267425
332,965.1085141903172,0.46662510767905374
333,967.1118530884808,0.4839143021506725
334,969.1151919866444,0.6370145306807606
335,971.118530884808,0.6679771528144302
336,973.1218697829717,0.567861874785623
337,975.1252086811352,0.554807784098907
338,977.1285475792988,0.6009863578543511
339,979.1318864774624,0.5997288378162081
340,981.1352253756261,0.672584109137631
341,983.1385642737896,0.6417972048544873
342,985.1419031719532,0.6591730284768295
343,987.1452420701169,0.6976238256152757
344,989.1485809682805,0.7041001116855209
345,991.151919866444,0.7092042732524123
346,993.1552587646077,0.6955686903155693
347,995.1585976627713,0.7052551370921598
348,997.1619365609349,0.6933895383800427
349,999.1652754590984,0.6913072856212387
350,1001.1686143572621,0.6943478813549109
351,1003.1719532554257,0.6857552052994279
352,1005.1752921535893,0.6435288793681719
353,1007.178631051753,0.6817735312719435
354,1009.1819699499165,0.6751642508388993
355,1011.1853088480801,0.6782521012087229
356,1013.1886477462438,0.6755531343872484
357,1015.1919866444074,0.6677259340994709
358,1017.1953255425709,0.6658257294806179
359,1019.1986644407345,0.6532852821754365
360,1021.2020033388982,0.6627874609441957
361,1023.2053422370618,0.6593869428647268
362,1025.2086811352253,0.6638581994817977
363,1027.2120200333889,0.6614676831652684
364,1029.2153589315526,0.6571997525030399
365,1031.2186978297163,0.6589539206317149
366,1033.2220367278796,0.650392611175706
367,1035.2253756260434,0.6567940648489831
368,1037.2287145242071,0.6501874141685168
369,1039.2320534223707,0.6520332509036971
370,1041.2353923205342,0.6491743692029083
371,1043.238731218698,0.6436976349550152
372,1045.2420701168614,0.6381044237101118
373,1047.245409015025,0.6358971612703788
374,1049.2487479131887,0.6349297695545191
375,1051.2520868113522,0.6307054721993306
376,1053.2554257095157,0.6244076116069478
377,1055.2587646076795,0.6229753476231065
378,1057.262103505843,0.6173979578811066
379,1059.2654424040065,0.5975969861917674
380,1061.2687813021703,0.5979170770505376
381,1063.272120200334,0.5981725542023313
382,1065.2754590984973,0.5987671577687634
383,1067.278797996661,0.5932510764542602
384,1069.2821368948248,0.5659744595051832
385,1071.2854757929883,0.5898480894420018
386,1073.2888146911519,0.5828378303309734
387,1075.2921535893156,0.5734328578963864
388,1077.2954924874791,0.5779972042376029
389,1079.2988313856426,0.5760184833238633
390,1081.3021702838064,0.5568924982300182
391,1083.30550918197,0.5638780366216394
392,1085.3088480801334,0.5516786723546498
393,1087.3121869782972,0.5437681916675776
394,1089.315525876461,0.5380675633226122
395,1091.3188647746242,0.5486467640967572
396,1093.322203672788,0.48401304727937516
397,1095.3255425709517,0.47661273183305886
398,1097.3288814691152,0.5093690493960928
399,1099.3322203672788,0.4577019422884171
400,1101.3355592654425,0.4433430499011212
401,1103.338898163606,0.4221582151722109
402,1105.3422370617695,0.42217332435932586
403,1107.3455759599333,0.41150121144430224
404,1109.3489148580968,0.38826384563739696
405,1111.3522537562603,0.31958556983555364
406,1113.355592654424,0.2468614263156651
407,1115.3589315525876,0.20433437347662536
408,1117.362270450751,0.11343786351250153
409,1119.3656093489149,0.10784013182968336
410,1121.3689482470786,0.12806854520502636
411,1123.372287145242,0.10466043714940763
412,1125.3756260434056,0.09440382861915801
413,1127.3789649415694,0.11624002101294252
414,1129.382303839733,0.07912741697032294
415,1131.3856427378964,0.23200446851717443
416,1133.3889816360602,0.09345320968351119
417,1135.3923205342237,0.050755991042062326
418,1137.3956594323872,0.21473175656153937
419,1139.398998330551,0.2367673505958318
420,1141.4023372287145,0.17260315386878927
421,1143.405676126878,0.19303911409901628
422,1145.4090150250418,0.12537998868495884
423,1147.4123539232055,0.12142344447185656
424,1149.4156928213688,0.14712873861176987
425,1151.4190317195325,0.18252671829600456
426,1153.4223706176963,0.16207477943684062
427,1155.4257095158598,0.24466748443227423
428,1157.4290484140233,0.2552895577100383
429,1159.432387312187,0.25602541101919263
430,1161.4357262103506,0.28252649010145825
431,1163.4390651085141,0.35519729075327927
432,1165.4424040066779,0.30870902787185955
433,1167.4457429048414,0.3337164835628927
434,1169.449081803005,0.35330014935050946
435,1171.4524207011686,0.3627476241296733
436,1173.4557595993322,0.3229098705611386
437,1175.4590984974957,0.3722626771344587
438,1177.4624373956594,0.3374482819813171
439,1179.4657762938232,0.3720541555185687
440,1181.4691151919865,0.3154262900772176
441,1183.4724540901502,0.344667458024584
442,1185.475792988314,0.35333731493778703
443,1187.4791318864775,0.31927773904233636
444,1189.482470784641,0.3520471106271042
445,1191.4858096828048,0.3699787820798531
446,1193.4891485809683,0.3725615065386879
447,1195.4924874791318,0.3559448170407109
448,1197.4958263772955,0.3708801655532405
449,1199.499165275459,0.3323829271206789
450,1201.5025041736226,0.3591603209839164
451,1203.5058430717863,0.3284794978275035
452,1205.50918196995,0.38098053963709066
453,1207.5125208681134,0.35972008328467653
454,1209.5158597662771,0.3635932987783572
455,1211.5191986644409,0.356104524957596
456,1213.5225375626044,0.380746690491743
457,1215.525876460768,0.3799395037369509
458,1217.5292153589317,0.3895633571683685
459,1219.5325542570952,0.38725190866266923
460,1221.5358931552587,0.3933571039464379
461,1223.5392320534224,0.384990375034557
462,1225.542570951586,0.40324272167293235
463,1227.5459098497495,0.39240742287498975
464,1229.5492487479132,0.40410031911561667
465,1231.5525876460767,0.4101727452879019
466,1233.5559265442403,0.4059736072540507
467,1235.559265442404,0.4105461143653725
468,1237.5626043405678,0.4099433385017844
469,1239.565943238731,0.4064804631414539
470,1241.5692821368948,0.4072270370151861
471,1243.5726210350585,0.40196293894927326
472,1245.575959933222,0.4036123605988517
473,1247.5792988313856,0.403349339170982
474,1249.5826377295493,0.40313913969284004
475,1251.5859766277129,0.3971678096811625
476,1253.5893155258764,0.3913518640040026
477,1255.5926544240401,0.39037266263166587
478,1257.5959933222036,0.38709729316747243
479,1259.5993322203672,0.3767291055518368
480,1261.602671118531,0.35224239391900064
481,1263.6060100166947,0.3351821140574898
482,1265.609348914858,0.3406178399334382
483,1267.6126878130217,0.32983247577812913
484,1269.6160267111854,0.29105935702581615
485,1271.619365609349,0.3564212154462558
486,1273.6227045075125,0.3539815876128786
487,1275.6260434056762,0.3615043162314405
488,1277.6293823038397,0.369511943157316
489,1279.6327212020033,0.36756559528023397
490,1281.636060100167,0.3366105617811535
491,1283.6393989983305,0.36073933551710935
492,1285.642737896494,0.3690775167310887
493,1287.6460767946578,0.36400413882670296
494,1289.6494156928213,0.3556542208241231
495,1291.6527545909848,0.34821980156255833
496,1293.6560934891486,0.3504239594557818
497,1295.6594323873123,0.33910016121366743
498,1297.6627712854756,0.3296211693423061
499,1299.6661101836394,0.31722888770693913
500,1301.6694490818031,0.3249840810569256
501,1303.6727879799666,0.26739536092374905
502,1305.6761268781302,0.32440687678657193
503,1307.679465776294,0.2807213175731438
504,1309.6828046744574,0.27442029604312196
505,1311.686143572621,0.27860212883340235
506,1313.6894824707847,0.24683971257971618
507,1315.6928213689482,0.25994906702925485
508,1317.6961602671117,0.2717354182050219
509,1319.6994991652755,0.2174889895187981
510,1321.702838063439,0.25036634724346285
511,1323.7061769616025,0.21114719139980387
512,1325.7095158597663,0.2437328785438718
513,1327.7128547579298,0.20313026254600844
514,1329.7161936560935,0.17910499338711477
515,1331.719532554257,0.12157731020332191
516,1333.7228714524208,0.14936456032287165
517,1335.7262103505843,0.16448599411968404
518,1337.7295492487478,0.14606986498589022
519,1339.7328881469116,0.1430108308694276
520,1341.736227045075,0.1476951689989408
521,1343.7395659432386,0.07483254455160587
522,1345.7429048414024,0.05997367848671958
523,1347.746243739566,0.01584585560867028
524,1349.7495826377296,0.01356171984778957
525,1351.7529215358932,0.0019337534559514464
526,1353.7562604340567,0.00020577939299173172
527,1355.7595993322204,3.172976305831171e-05
528,1357.762938230384,1.7184929343436083e-05
529,1359.7662771285475,1.5416050190326701e-06
530,1361.7696160267112,9.561007447747223e-10
531,1363.7729549248747,1.5052989970816782e-06
532,1365.7762938230385,8.460375872714613e-06
533,1367.779632721202,9.342894626273636e-07
534,1369.7829716193655,2.90224024724531e-07
535,1371.7863105175293,1.8442289457124664e-06
536,1373.7896494156928,0.0001283106498954312
537,1375.7929883138563,0.0002304749387224581
538,1377.79632721202,0.0007713062789221085
539,1379.7996661101836,6.423924061766205e-05
540,1381.8030050083473,2.144174465669385e-06
541,1383.8063439065108,4.2866231839568913e-07
542,1385.8096828046744,2.0652257321011047e-06
543,1387.8130217028381,3.4247735763457626e-05
544,1389.8163606010016,0.00043088239562524876
545,1391.8196994991654,6.89298666593763e-05
546,1393.823038397329,6.994884773550024e-05
547,1395.8263772954924,1.0313185068816093e-07
548,1397.8297161936562,0.0009006923288433011
549,1399.8330550918197,0.00011512825338291633
550,1401.8363939899832,0.001305427386788077
551,1403.839732888147,0.0008536092061875131
552,1405.8430717863105,0.0014714740134755984
553,1407.8464106844742,0.0012165964774747842
554,1409.8497495826377,0.0004192408153844816
555,1411.8530884808013,0.0021982035969561344
556,1413.856427378965,0.003148025466860373
557,1415.8597662771285,0.026324180231776597
558,1417.863105175292,0.011463846742909851
559,1419.8664440734558,0.006424349875441743
560,1421.8697829716193,0.03577612910691697
561,1423.873121869783,0.013800323072781628
562,1425.8764607679466,0.023783772973198187
563,1427.87979966611,0.008603286967156181
564,1429.8831385642738,0.0507864349725816
565,1431.8864774624374,0.00683876203640268
566,1433.889816360601,0.01948653668968623
