4046.277344	226.404480
4043.892578	251.560532
4041.505859	249.365860
4039.119141	238.794098
4036.731445	233.465256
4034.342773	256.396484
4031.952148	247.926437
4029.561523	253.056976
4027.169922	254.002274
4024.777344	273.754303
4022.383789	268.423798
4019.989258	256.833221
4017.593750	271.342346
4015.197266	276.450989
4012.799805	264.870758
4010.401367	275.189667
4008.001953	281.332458
4005.601563	288.511841
4003.201172	274.862549
4000.798828	279.957153
3998.395508	294.410522
3995.991211	304.692719
3993.585938	331.598572
3991.180664	301.333466
3988.773438	308.484375
3986.365234	308.361725
3983.957031	326.920258
3981.546875	320.565582
3979.135742	317.326965
3976.724609	317.200623
3974.311523	309.820923
3971.898438	334.556152
3969.483398	342.705719
3967.068359	350.848663
3964.651367	337.259705
3962.234375	335.056885
3959.815430	349.395142
3957.396484	336.856018
3954.975586	343.951660
3952.554688	350.009064
3950.131836	371.542480
3947.708984	387.900299
3945.284180	371.245331
3942.859375	374.189240
3940.432617	375.069855
3938.005859	380.069672
3935.577148	402.568329
3933.148438	401.377838
3930.718750	417.677124
3928.287109	389.744202
3925.855469	407.062775
3923.421875	417.174652
3920.988281	418.034302
3918.552734	429.160126
3916.117188	453.618622
3913.680664	447.281097
3911.242188	423.515656
3908.803711	399.769226
3906.363281	425.224335
3903.922852	464.998016
3901.480469	463.787018
3899.038086	447.225861
3896.593750	468.528473
3894.149414	472.429993
3891.703125	468.150909
3889.256836	474.092651
3886.808594	476.965424
3884.360352	473.710205
3881.910156	530.667847
3879.459961	487.609253
3877.007813	500.668304
3874.555664	516.774475
3872.101563	513.509033
3869.646484	540.799683
3867.191406	532.436646
3864.734375	502.709930
3862.277344	542.178040
3859.818359	564.328308
3857.358398	573.247375
3854.897461	551.679443
3852.436523	570.751770
3849.973633	590.823608
3847.509766	562.171082
3845.044922	595.416199
3842.579102	587.063171
3840.113281	613.176270
3837.645508	613.940369
3835.176758	626.856018
3832.707031	639.760986
3830.236328	600.038086
3827.764648	649.355530
3825.291992	626.848450
3822.818359	634.678528
3820.343750	664.726929
3817.868164	668.495605
3815.390625	693.458374
3812.913086	675.014099
3810.434570	694.910645
3807.955078	716.807068
3805.473633	706.437256
3802.992188	721.259277
3800.509766	749.159180
3798.025391	748.853455
3795.541016	759.614990
3793.054688	720.082397
3790.568359	793.174500
3788.080078	753.660034
3785.591797	824.669312
3783.101563	818.307800
3780.610352	809.943909
3778.119141	774.499207
3775.625977	840.368774
3773.131836	838.019958
3770.636719	846.694824
3768.140625	864.376648
3765.643555	864.022461
3763.145508	902.698486
3760.646484	935.340393
3758.146484	919.957458
3755.645508	886.595093
3753.143555	926.196533
3750.639648	959.772888
3748.135742	941.409180
3745.630859	969.961609
3743.124023	1011.457764
3740.617188	1019.018677
3738.108398	1004.646301
3735.599609	1010.210693
3733.088867	1009.795105
3730.577148	1066.119873
3728.064453	1064.685913
3725.551758	1074.193726
3723.037109	1092.641357
3720.521484	1080.265503
3718.004883	1128.496704
3715.487305	1098.241821
3712.967773	1110.692383
3710.448242	1132.061890
3707.927734	1172.256836
3705.406250	1139.058472
3702.882813	1148.497681
3700.359375	1171.796021
3697.833984	1196.064941
3695.308594	1186.663208
3692.781250	1211.894531
3690.252930	1220.293457
3687.723633	1237.581543
3685.193359	1269.675903
3682.662109	1287.916138
3680.129883	1236.045654
3677.596680	1300.665771
3675.062500	1308.018555
3672.527344	1330.155273
3669.990234	1334.532104
3667.453125	1370.431763
3664.915039	1354.106567
3662.375000	1361.420044
3659.833984	1415.958496
3657.292969	1400.617188
3654.750000	1426.581299
3652.206055	1418.126709
3649.661133	1498.090698
3647.115234	1505.323853
3644.568359	1486.048950
3642.019531	1552.147949
3639.470703	1521.100098
3636.920898	1509.683838
3634.369141	1540.412598
3631.817383	1569.156372
3629.263672	1644.872192
3626.708984	1675.505005
3624.153320	1625.893311
3621.596680	1648.684570
3619.039063	1669.501465
3616.480469	1682.484131
3613.920898	1711.081909
3611.360352	1744.536377
3608.797852	1798.454956
3606.235352	1831.843994
3603.670898	1811.578857
3601.105469	1816.670044
3598.540039	1844.162964
3595.972656	1875.527588
3593.404297	1910.758911
3590.834961	1930.392700
3588.264648	1965.570557
3585.692383	1979.330811
3583.120117	1999.881348
3580.545898	2071.895752
3577.971680	2061.318848
3575.395508	2137.128174
3572.818359	2191.530518
3570.240234	2213.885742
3567.661133	2205.203369
3565.081055	2219.781494
3562.500000	2228.535645
3559.917969	2291.495605
3557.333984	2347.628174
3554.750000	2418.222168
3552.164063	2352.425781
3549.577148	2402.661377
3546.989258	2455.752197
3544.400391	2430.578857
3541.810547	2484.577148
3539.219727	2569.404541
3536.626953	2543.248535
3534.034180	2562.423828
3531.439453	2645.182129
3528.844727	2718.237793
3526.248047	2736.350098
3523.650391	2779.469238
3521.051758	2785.032715
3518.451172	2823.285645
3515.850586	2858.621582
3513.249023	2948.692627
3510.645508	2920.558594
3508.041016	2934.686768
3505.436523	3016.932617
3502.830078	3009.904541
3500.222656	3101.635498
