,Device,Run,Type,Size,Date,Time,Voltage,Current,Power,PCE,FF,Jsc,Voc,Vmpp
0,C5SAED2_P1_S1,(1 of 2),Illuminated IV1,0.07,3/12/2020,5:49:51 PM,"[-1.98737547e-01 -1.93819612e-01 -1.83641359e-01 -1.74695268e-01
 -1.65766925e-01 -1.55288696e-01 -1.46001428e-01 -1.36816263e-01
 -1.27291813e-01 -1.17715992e-01 -1.08502924e-01 -9.98859629e-02
 -9.02784392e-02 -8.17160234e-02 -7.21579567e-02 -6.29550517e-02
 -5.32549471e-02 -4.41807546e-02 -3.52847539e-02 -2.63868719e-02
 -1.81611702e-02 -9.13770776e-03  2.57348671e-04  1.00449631e-02
  2.04394795e-02  3.02968509e-02  4.02036868e-02  4.91320230e-02
  5.90217486e-02  6.80217445e-02  7.68315047e-02  8.59875157e-02
  9.53502581e-02  1.04112439e-01  1.12900630e-01  1.22348964e-01
  1.31460577e-01  1.41319230e-01  1.50644541e-01  1.60168350e-01
  1.70323163e-01  1.80310518e-01  1.89399943e-01  1.98883802e-01
  2.08991051e-01  2.18283385e-01  2.26894647e-01  2.37067208e-01
  2.45883942e-01  2.54535139e-01  2.63455242e-01  2.72736162e-01
  2.82147735e-01  2.91528225e-01  3.00800920e-01  3.10182035e-01
  3.19849163e-01  3.28848511e-01  3.37997526e-01  3.47192824e-01
  3.56592983e-01  3.65746439e-01  3.74658316e-01  3.85036349e-01
  3.94201219e-01  4.04101104e-01  4.14182991e-01  4.23515916e-01
  4.32843119e-01  4.42968130e-01  4.52184349e-01  4.61077809e-01
  4.70651090e-01  4.79970723e-01  4.88815337e-01  4.97679621e-01
  5.07243991e-01  5.16500831e-01  5.25660038e-01  5.35173655e-01
  5.44149578e-01  5.53191423e-01  5.62320173e-01  5.71954966e-01
  5.81164241e-01  5.91465533e-01  6.00603759e-01  6.10545516e-01
  6.18986189e-01  6.28860056e-01  6.38270319e-01  6.47560775e-01
  6.56782687e-01  6.66918457e-01  6.75342023e-01  6.84879124e-01
  6.94240630e-01  7.04046011e-01  7.12505043e-01  7.22567260e-01
  7.30931818e-01  7.40829825e-01  7.48978734e-01  7.59078383e-01
  7.68681467e-01  7.77855873e-01  7.86832452e-01  7.97033548e-01
  8.05755794e-01  8.14124763e-01  8.23663175e-01  8.33045542e-01
  8.42483759e-01  8.51885796e-01  8.61545324e-01  8.70821774e-01
  8.79661977e-01  8.88903558e-01  8.98277760e-01  9.07885909e-01
  9.17280376e-01  9.26695764e-01  9.35194790e-01  9.44195390e-01
  9.53047633e-01  9.61744487e-01  9.71186519e-01  9.80227709e-01
  9.89635468e-01  9.99187171e-01  1.00865018e+00  1.01745296e+00
  1.02642822e+00  1.03520238e+00  1.04384542e+00  1.05292904e+00
  1.06190753e+00  1.07119536e+00  1.08031583e+00  1.08849525e+00
  1.09695816e+00  1.10519469e+00  1.11343741e+00  1.12205124e+00
  1.13122308e+00  1.14022684e+00  1.14946532e+00  1.15884328e+00
  1.16714132e+00]","[ 1.5384645e-03  1.5425002e-03  1.5377478e-03  1.5365741e-03
  1.5349884e-03  1.5334194e-03  1.5331146e-03  1.5329003e-03
  1.5325955e-03  1.5330527e-03  1.5331146e-03  1.5338146e-03
  1.5337240e-03  1.5344860e-03  1.5337860e-03  1.5329455e-03
  1.5320932e-03  1.5312075e-03  1.5305980e-03  1.5301409e-03
  1.5314836e-03  1.5317266e-03  1.5327932e-03  1.5325955e-03
  1.5317266e-03  1.5309027e-03  1.5304908e-03  1.5290289e-03
  1.5280694e-03  1.5277812e-03  1.5278265e-03  1.5267931e-03
  1.5268098e-03  1.5260931e-03  1.5255454e-03  1.5234121e-03
  1.5221598e-03  1.5207099e-03  1.5188195e-03  1.5172171e-03
  1.5149314e-03  1.5129505e-03  1.5106362e-03  1.5100433e-03
  1.5075147e-03  1.5062671e-03  1.5053981e-03  1.5041623e-03
  1.5027743e-03  1.5022720e-03  1.5021934e-03  1.5015387e-03
  1.5006243e-03  1.5002125e-03  1.4994506e-03  1.4994506e-03
  1.4987505e-03  1.4982935e-03  1.4974576e-03  1.4977457e-03
  1.4969100e-03  1.4971981e-03  1.4971363e-03  1.4964648e-03
  1.4962673e-03  1.4947434e-03  1.4924292e-03  1.4911196e-03
  1.4898839e-03  1.4874458e-03  1.4865149e-03  1.4856459e-03
  1.4834221e-03  1.4802387e-03  1.4780768e-03  1.4746792e-03
  1.4713887e-03  1.4697125e-03  1.4684482e-03  1.4670435e-03
  1.4658411e-03  1.4641196e-03  1.4633578e-03  1.4615579e-03
  1.4593054e-03  1.4583293e-03  1.4582055e-03  1.4550055e-03
  1.4539103e-03  1.4503889e-03  1.4448579e-03  1.4394341e-03
  1.4339485e-03  1.4279438e-03  1.4254152e-03  1.4226558e-03
  1.4219558e-03  1.4204772e-03  1.4198390e-03  1.4163343e-03
  1.4149343e-03  1.4101939e-03  1.4063844e-03  1.4000130e-03
  1.3930321e-03  1.3863727e-03  1.3783585e-03  1.3675109e-03
  1.3584752e-03  1.3499133e-03  1.3375705e-03  1.3240087e-03
  1.3088159e-03  1.2951350e-03  1.2776732e-03  1.2595400e-03
  1.2406448e-03  1.2148188e-03  1.1857761e-03  1.1489454e-03
  1.1087956e-03  1.0654458e-03  1.0221699e-03  9.7113929e-04
  9.1531099e-04  8.5554947e-04  7.7876658e-04  7.0139085e-04
  6.0889625e-04  5.0250645e-04  3.9265715e-04  2.8016017e-04
  1.5789422e-04  3.0661609e-05 -1.0272807e-04 -2.5203914e-04
 -4.0395730e-04 -5.7096104e-04 -7.4121001e-04 -8.9885673e-04
 -1.0666676e-03 -1.2378476e-03 -1.4228155e-03 -1.6127501e-03
 -1.8255252e-03 -2.0394905e-03 -2.2508488e-03 -2.4808927e-03
 -2.6347132e-03]","[-3.05750640e-04 -2.98966799e-04 -2.82394089e-04 -2.68432224e-04
 -2.54450308e-04 -2.38122695e-04 -2.23836920e-04 -2.09725680e-04
 -1.95086861e-04 -1.80464820e-04 -1.66347410e-04 -1.53206536e-04
 -1.38462216e-04 -1.25392093e-04 -1.10674860e-04 -9.65066647e-05
 -8.15915409e-05 -6.76499039e-05 -5.40067704e-05 -4.03756312e-05
 -2.78135340e-05 -1.39964695e-05  3.94462290e-07  1.53948658e-05
  3.13076926e-05  4.63815340e-05  6.15313693e-05  7.51242842e-05
  9.01893291e-05  1.03922343e-04  1.17385207e-04  1.31285138e-04
  1.45581696e-04  1.58885276e-04  1.72235043e-04  1.86387901e-04
  2.00104027e-04  2.14905551e-04  2.28801873e-04  2.43010174e-04
  2.58027925e-04  2.72800884e-04  2.86114402e-04  3.00323154e-04
  3.15057085e-04  3.28793074e-04  3.41566774e-04  3.56587581e-04
  3.69508081e-04  3.82380997e-04  3.95760726e-04  4.09523898e-04
  4.23397752e-04  4.37354291e-04  4.51036089e-04  4.65102639e-04
  4.79374110e-04  4.92711551e-04  5.06136974e-04  5.20006579e-04
  5.33787592e-04  5.47594915e-04  5.60914516e-04  5.76193386e-04
  5.89830393e-04  6.04027475e-04  6.18138758e-04  6.31512841e-04
  6.44885993e-04  6.58891106e-04  6.72178809e-04  6.84998406e-04
  6.98174234e-04  7.10471242e-04  7.22506607e-04  7.33917754e-04
  7.46353122e-04  7.59107759e-04  7.71904481e-04  7.85123091e-04
  7.97636865e-04  8.09938472e-04  8.22875591e-04  8.35945306e-04
  8.48096155e-04  8.62551504e-04  8.75803758e-04  8.88347102e-04
  8.99950333e-04  9.12091637e-04  9.22209932e-04  9.32121067e-04
  9.41792561e-04  9.52322094e-04  9.62642778e-04  9.74347233e-04
  9.87179461e-04  1.00008131e-03  1.01164251e-03  1.02339673e-03
  1.03422045e-03  1.04471366e-03  1.05335203e-03  1.06271962e-03
  1.07079803e-03  1.07839820e-03  1.08453713e-03  1.08995207e-03
  1.09459925e-03  1.09899789e-03  1.10170757e-03  1.10295962e-03
  1.10265613e-03  1.10330712e-03  1.10077334e-03  1.09683489e-03
  1.09134812e-03  1.07985677e-03  1.06515631e-03  1.04311144e-03
  1.01707643e-03  9.87344189e-04  9.55928001e-04  9.16945282e-04
  8.72334989e-04  8.22820002e-04  7.56327645e-04  6.87522755e-04
  6.02585322e-04  5.02098002e-04  3.96053685e-04  2.85049755e-04
  1.62067066e-04  3.17409686e-05 -1.07232219e-04 -2.65379320e-04
 -4.28965257e-04 -6.11610827e-04 -8.00740963e-04 -9.78401396e-04
 -1.17008982e-03 -1.36806245e-03 -1.58421614e-03 -1.80958828e-03
 -2.06507626e-03 -2.32548197e-03 -2.58727279e-03 -2.87496601e-03
 -3.07508279e-03]",15.761530229188974,69.53246112554756,21.897045163703815,1035.2023839950562,851.8857955932617
1,C5SAED2_P1_S1,(2 of 2),Illuminated IV2,0.07,3/12/2020,5:49:51 PM,"[-0.21415369 -0.20246288 -0.19339888 -0.18392895 -0.17497842 -0.16635765
 -0.15756121 -0.14790359 -0.13826247 -0.12897646 -0.11903665 -0.11012989
 -0.09978738 -0.09081719 -0.08156161 -0.07203843 -0.0616008  -0.05319373
 -0.04383796 -0.03374976 -0.02492606 -0.01590767 -0.00706115  0.00278227
  0.01140178  0.02094209  0.03026234  0.03967644  0.04930171  0.05936265
  0.06773164  0.07656296  0.08595613  0.09533598  0.10413304  0.11399296
  0.12388394  0.13309321  0.14233166  0.15133165  0.16146934  0.16983582
  0.179619    0.18816367  0.19745538  0.2067027   0.21638629  0.22607374
  0.23542315  0.24598382  0.254564    0.26439726  0.2733275   0.2826192
  0.2918792   0.30133012  0.31034535  0.31938022  0.3293378   0.33830926
  0.3470917   0.3567671   0.36645132  0.3758331   0.38427818  0.39468414
  0.40329096  0.41350728  0.4220716   0.43242237  0.44146547  0.45098168
  0.4601979   0.47040027  0.47904772  0.4880344   0.49792984  0.5068575
  0.51524115  0.52513146  0.5347796   0.5435817   0.55298316  0.5630479
  0.57281137  0.5823961   0.59234667  0.60107464  0.6106885   0.61942405
  0.62823504  0.6368977   0.6467506   0.6548786   0.66383296  0.67285967
  0.6820645   0.6911507   0.7017      0.710946    0.7203519   0.729863
  0.7384946   0.7475085   0.75749713  0.766357    0.7762689   0.7855632
  0.7943209   0.8027641   0.8122289   0.8212207   0.83085614  0.84055054
  0.84987456  0.85907817  0.8677287   0.87676865  0.8859735   0.8956451
  0.90498054  0.9147136   0.92403513  0.93241745  0.9409171   0.95014095
  0.9594472   0.9685322   0.97812325  0.9873731   0.99633694  1.0045754
  1.0134137   1.0218974   1.0307503   1.040536    1.0492513   1.0584517
  1.0675379   1.076373    1.0849608   1.094075    1.1029577   1.1124358
  1.121321    1.1305329   1.1394567   1.1511291   1.1557965 ]","[ 1.5989189e-03  1.5935856e-03  1.5877166e-03  1.5829763e-03
  1.5779929e-03  1.5726597e-03  1.5682121e-03  1.5637930e-03
  1.5587026e-03  1.5538265e-03  1.5476408e-03  1.5411789e-03
  1.5326457e-03  1.5249980e-03  1.5165719e-03  1.5100362e-03
  1.5023719e-03  1.4974052e-03  1.4924386e-03  1.4875624e-03
  1.4835839e-03  1.4794531e-03  1.4762530e-03  1.4716365e-03
  1.4693508e-03  1.4654341e-03  1.4626174e-03  1.4602864e-03
  1.4573294e-03  1.4537175e-03  1.4535651e-03  1.4529390e-03
  1.4501342e-03  1.4467984e-03  1.4454890e-03  1.4431127e-03
  1.4393651e-03  1.4383437e-03  1.4377176e-03  1.4370176e-03
  1.4317009e-03  1.4323104e-03  1.4300866e-03  1.4298890e-03
  1.4274961e-03  1.4248891e-03  1.4208200e-03  1.4155939e-03
  1.4121797e-03  1.4051702e-03  1.4046964e-03  1.3995774e-03
  1.3974441e-03  1.3942607e-03  1.3903440e-03  1.3861107e-03
  1.3837179e-03  1.3808226e-03  1.3733107e-03  1.3689536e-03
  1.3647156e-03  1.3571419e-03  1.3502229e-03  1.3458944e-03
  1.3454373e-03  1.3367063e-03  1.3350467e-03  1.3254634e-03
  1.3224159e-03  1.3122970e-03  1.3067659e-03  1.2990398e-03
  1.2919232e-03  1.2798400e-03  1.2753304e-03  1.2696758e-03
  1.2594663e-03  1.2537830e-03  1.2498212e-03  1.2357736e-03
  1.2230974e-03  1.2149141e-03  1.2034238e-03  1.1890095e-03
  1.1779597e-03  1.1689693e-03  1.1553169e-03  1.1478218e-03
  1.1317766e-03  1.1196481e-03  1.1056458e-03  1.0940363e-03
  1.0734483e-03  1.0665912e-03  1.0509128e-03  1.0325200e-03
  1.0103012e-03  9.8813220e-04  9.5133478e-04  9.2599448e-04
  8.9783740e-04  8.6789706e-04  8.4520911e-04  8.1636402e-04
  7.7721901e-04  7.4922637e-04  7.0805516e-04  6.7422685e-04
  6.4640318e-04  6.2049861e-04  5.8185600e-04  5.4571329e-04
  5.0093024e-04  4.5031149e-04  4.0304509e-04  3.5647870e-04
  3.1463610e-04  2.6471738e-04  2.1016537e-04  1.4781336e-04
  8.8632696e-05  2.1252148e-05 -4.2364154e-05 -9.4856725e-05
 -1.5262072e-04 -2.2542506e-04 -3.0453887e-04 -3.8273839e-04
 -4.7276166e-04 -5.5920630e-04 -6.4402004e-04 -7.2174583e-04
 -8.1333815e-04 -9.0310193e-04 -1.0030752e-03 -1.1255387e-03
 -1.2307548e-03 -1.3484493e-03 -1.4668605e-03 -1.5845097e-03
 -1.7034853e-03 -1.8364630e-03 -1.9711005e-03 -2.1239161e-03
 -2.2698916e-03 -2.4278883e-03 -2.5833731e-03 -2.7981743e-03
 -2.8713997e-03]","[-3.4241437e-04 -3.2264195e-04 -3.0706261e-04 -2.9115516e-04
 -2.7611470e-04 -2.6162397e-04 -2.4708940e-04 -2.3129060e-04
 -2.1551005e-04 -2.0040704e-04 -1.8422597e-04 -1.6972986e-04
 -1.5293868e-04 -1.3849603e-04 -1.2369404e-04 -1.0878064e-04
 -9.2547307e-05 -7.9652571e-05 -6.5425455e-05 -5.0204872e-05
 -3.6979902e-05 -2.3534647e-05 -1.0424040e-05  4.0944901e-06
  1.6753218e-05  3.0689254e-05  4.4262222e-05  5.7938967e-05
  7.1848837e-05  8.6296517e-05  9.8452350e-05  1.1124130e-04
  1.2464794e-04  1.3793196e-04  1.5052316e-04  1.6450470e-04
  1.7831422e-04  1.9143378e-04  2.0463273e-04  2.1746625e-04
  2.3117579e-04  2.4325761e-04  2.5687073e-04  2.6905313e-04
  2.8186679e-04  2.9452841e-04  3.0744600e-04  3.2002860e-04
  3.3245978e-04  3.4564911e-04  3.5758512e-04  3.7004444e-04
  3.8195989e-04  3.9404485e-04  4.0581255e-04  4.1767690e-04
  4.2943037e-04  4.4100743e-04  4.5228313e-04  4.6312966e-04
  4.7368149e-04  4.8418355e-04  4.9479096e-04  5.0583162e-04
  5.1702221e-04  5.2757678e-04  5.3841231e-04  5.4808881e-04
  5.5815419e-04  5.6746654e-04  5.7689205e-04  5.8584317e-04
  5.9454038e-04  6.0203706e-04  6.1094412e-04  6.1964546e-04
  6.2712585e-04  6.3548936e-04  6.4395927e-04  6.4894359e-04
  6.5408752e-04  6.6040515e-04  6.6547305e-04  6.6946930e-04
  6.7474874e-04  6.8080315e-04  6.8434817e-04  6.8992650e-04
  6.9116295e-04  6.9353695e-04  6.9460541e-04  6.9678912e-04
  6.9425337e-04  6.9848780e-04  6.9763052e-04  6.9474103e-04
  6.8909052e-04  6.8294827e-04  6.6755159e-04  6.5833208e-04
  6.4675888e-04  6.3344598e-04  6.2418228e-04  6.1023905e-04
  5.8874121e-04  5.7417486e-04  5.4964120e-04  5.2964775e-04
  5.1345158e-04  4.9811398e-04  4.7260025e-04  4.4815106e-04
  4.1620096e-04  3.7850955e-04  3.4253777e-04  3.0624308e-04
  2.7301878e-04  2.3209590e-04  1.8620095e-04  1.3238830e-04
  8.0210863e-05  1.9439629e-05 -3.9145965e-05 -8.8446061e-05
 -1.4360344e-04 -2.1418558e-04 -2.9218895e-04 -3.7069444e-04
 -4.6241918e-04 -5.5214530e-04 -6.4166100e-04 -7.2504801e-04
 -8.2424795e-04 -9.2287752e-04 -1.0339200e-03 -1.1711636e-03
 -1.2913710e-03 -1.4272684e-03 -1.5659292e-03 -1.7055236e-03
 -1.8482148e-03 -2.0092283e-03 -2.1740403e-03 -2.3627204e-03
 -2.5452771e-03 -2.7448074e-03 -2.9436417e-03 -3.2210597e-03
 -3.3187536e-03]",9.978397090842122,51.88874122339948,21.023378108761136,914.7136211395264,654.8786163330078
2,C5SAED2_P2_S1,(1 of 2),Illuminated IV1,0.07,3/12/2020,5:50:25 PM,"[-0.20528877 -0.19038288 -0.18292262 -0.1732187  -0.1646163  -0.15500055
 -0.14610265 -0.13697961 -0.12736258 -0.11798906 -0.10889775 -0.09837766
 -0.08975754 -0.08076643 -0.07180766 -0.06256666 -0.05434225 -0.04458126
 -0.0352071  -0.02604098 -0.01739612 -0.00774485  0.00147141  0.01079545
  0.02070231  0.02988938  0.03933646  0.04852923  0.05775246  0.06674103
  0.07592367  0.08577342  0.09569169  0.10479568  0.11412923  0.12348818
  0.13272853  0.14211282  0.1513703   0.16149339  0.17177184  0.1803184
  0.18878001  0.19870396  0.20713575  0.2166881   0.22637427  0.23630457
  0.24566032  0.25543654  0.26369077  0.27278715  0.28137684  0.29023606
  0.29919547  0.30953035  0.31956658  0.32867312  0.33890527  0.348535
  0.3570676   0.3655647   0.37552166  0.3841025   0.39334032  0.40304422
  0.4126061   0.4214165   0.4314527   0.4416823   0.45039567  0.45972416
  0.46947944  0.47796258  0.4865504   0.49683583  0.5062861   0.5156152
  0.5260319   0.5352786   0.54408073  0.55405164  0.56300026  0.5716565
  0.5812044   0.59118485  0.60034466  0.6099845   0.61893     0.62797564
  0.63678986  0.6455894   0.65539986  0.6650391   0.6746054   0.68398654
  0.69325477  0.702088    0.7115135   0.72064793  0.729608    0.73968035
  0.7495498   0.75877494  0.7685124   0.77783585  0.7874694   0.7961884
  0.8057573   0.81492347  0.8248658   0.8339032   0.8437701   0.8533871
  0.862545    0.87137634  0.88006115  0.8890174   0.8984461   0.9082084
  0.9174804   0.9264157   0.935299    0.94373524  0.9522786   0.9619604
  0.97092295  0.9807524   0.99046713  0.99922675  1.0078741   1.0172471
  1.025911    1.0343611   1.0433263   1.0529401   1.0624316   1.0713409
  1.0806504   1.0898876   1.0978082   1.1061075   1.1144168   1.1227224
  1.131399    1.1404396   1.1500959   1.1587509   1.171523  ]","[ 1.5362527e-03  1.5335145e-03  1.5345479e-03  1.5347003e-03
  1.5350502e-03  1.5344693e-03  1.5342551e-03  1.5340861e-03
  1.5330195e-03  1.5327147e-03  1.5325337e-03  1.5298979e-03
  1.5298361e-03  1.5287694e-03  1.5272290e-03  1.5255075e-03
  1.5253552e-03  1.5228719e-03  1.5213933e-03  1.5196101e-03
  1.5189386e-03  1.5178553e-03  1.5169577e-03  1.5166529e-03
  1.5168672e-03  1.5171100e-03  1.5170814e-03  1.5171267e-03
  1.5169290e-03  1.5170361e-03  1.5170361e-03  1.5162290e-03
  1.5156647e-03  1.5154219e-03  1.5151789e-03  1.5156528e-03
  1.5168552e-03  1.5178147e-03  1.5182099e-03  1.5177528e-03
  1.5148123e-03  1.5129099e-03  1.5111885e-03  1.5091004e-03
  1.5074076e-03  1.5075600e-03  1.5071767e-03  1.5062172e-03
  1.5056076e-03  1.5049982e-03  1.5043267e-03  1.5024530e-03
  1.5012339e-03  1.4992243e-03  1.4973958e-03  1.4946529e-03
  1.4916220e-03  1.4890768e-03  1.4858149e-03  1.4839411e-03
  1.4820839e-03  1.4822197e-03  1.4823721e-03  1.4833935e-03
  1.4824792e-03  1.4833149e-03  1.4823554e-03  1.4807697e-03
  1.4794888e-03  1.4775079e-03  1.4751317e-03  1.4746746e-03
  1.4744482e-03  1.4735959e-03  1.4726364e-03  1.4692388e-03
  1.4666650e-03  1.4640578e-03  1.4609650e-03  1.4599436e-03
  1.4601412e-03  1.4570317e-03  1.4551745e-03  1.4539389e-03
  1.4513031e-03  1.4474484e-03  1.4445080e-03  1.4409414e-03
  1.4380008e-03  1.4358675e-03  1.4353032e-03  1.4341295e-03
  1.4323009e-03  1.4310653e-03  1.4271034e-03  1.4231416e-03
  1.4200320e-03  1.4172893e-03  1.4127179e-03  1.4099750e-03
  1.4056178e-03  1.3993250e-03  1.3921631e-03  1.3857179e-03
  1.3772917e-03  1.3701918e-03  1.3612014e-03  1.3544348e-03
  1.3433896e-03  1.3334396e-03  1.3205778e-03  1.3068350e-03
  1.2883684e-03  1.2695804e-03  1.2497258e-03  1.2283021e-03
  1.2047903e-03  1.1754595e-03  1.1390407e-03  1.0981291e-03
  1.0572460e-03  1.0134224e-03  9.6618466e-04  9.1646356e-04
  8.5927581e-04  7.8403339e-04  7.1281474e-04  6.2235096e-04
  5.2512053e-04  4.3534016e-04  3.3963358e-04  2.2781997e-04
  1.1874920e-04  8.9784089e-06 -1.1343991e-04 -2.5475334e-04
 -3.9830722e-04 -5.3753261e-04 -6.8891508e-04 -8.4318081e-04
 -9.7859674e-04 -1.1259435e-03 -1.2782282e-03 -1.4368678e-03
 -1.6084549e-03 -1.7936823e-03 -1.9965859e-03 -2.1825465e-03
 -2.4536997e-03]","[-3.15375422e-04 -2.91954901e-04 -2.80703505e-04 -2.65838782e-04
 -2.52694299e-04 -2.37843589e-04 -2.24158735e-04 -2.10138518e-04
 -1.95249318e-04 -1.80843563e-04 -1.66889469e-04 -1.50507782e-04
 -1.37314317e-04 -1.23473248e-04 -1.09666740e-04 -9.54459174e-05
 -8.28912380e-05 -6.78915458e-05 -5.35638537e-05 -3.95721254e-05
 -2.64236314e-05 -1.17555583e-05  2.23206416e-06  1.63729565e-05
  3.14026511e-05  4.53454777e-05  5.96766149e-05  7.36249931e-05
  8.76063787e-05  1.01248566e-04  1.15178947e-04  1.30052154e-04
  1.45036523e-04  1.58809664e-04  1.72926215e-04  1.87165191e-04
  2.01329953e-04  2.15700929e-04  2.29811892e-04  2.45107047e-04
  2.60202098e-04  2.72805511e-04  2.85282178e-04  2.99864245e-04
  3.12238000e-04  3.26670299e-04  3.41186038e-04  3.55925993e-04
  3.69868067e-04  3.84431507e-04  3.96677060e-04  4.09849861e-04
  4.22412442e-04  4.35128983e-04  4.48014034e-04  4.62640455e-04
  4.76672518e-04  4.89419501e-04  5.03550516e-04  5.17205393e-04
  5.29204146e-04  5.41847199e-04  5.56662795e-04  5.69775118e-04
  5.83118817e-04  5.97841572e-04  6.11628871e-04  6.24020759e-04
  6.38329424e-04  6.52589079e-04  6.64392952e-04  6.77943521e-04
  6.92223141e-04  7.04323698e-04  7.16511800e-04  7.29970459e-04
  7.42552045e-04  7.54890498e-04  7.68514234e-04  7.81476556e-04
  7.94434687e-04  8.07270815e-04  8.19263631e-04  8.31153651e-04
  8.43503803e-04  8.55709543e-04  8.67202645e-04  8.78951920e-04
  8.90021853e-04  9.01689869e-04  9.13986529e-04  9.25858854e-04
  9.38729849e-04  9.51714348e-04  9.62731661e-04  9.73409624e-04
  9.84444050e-04  9.95061710e-04  1.00516784e-03  1.01609551e-03
  1.02554995e-03  1.03505317e-03  1.04349561e-03  1.05144805e-03
  1.05846592e-03  1.06578437e-03  1.07190444e-03  1.07838528e-03
  1.08244596e-03  1.08665123e-03  1.08929945e-03  1.08977384e-03
  1.08708674e-03  1.08344364e-03  1.07794476e-03  1.07031339e-03
  1.06028921e-03  1.04500400e-03  1.02336670e-03  9.97329946e-04
  9.70002438e-04  9.38850455e-04  9.03671549e-04  8.64898961e-04
  8.18270026e-04  7.54209061e-04  6.92088157e-04  6.10372168e-04
  5.20114612e-04  4.35003545e-04  3.42307903e-04  2.31749189e-04
  1.21826102e-04  9.28691679e-06 -1.18354837e-04 -2.68240023e-04
 -4.23174177e-04 -5.75880636e-04 -7.44476391e-04 -9.18972306e-04
 -1.07431144e-03 -1.24541449e-03 -1.42447907e-03 -1.61320367e-03
 -1.81980419e-03 -2.04558647e-03 -2.29626545e-03 -2.52902787e-03
 -2.87456554e-03]",15.568198044195455,69.4529571163682,21.670823584177665,1034.3611240386963,833.9031934738159
