Run Id	(1 of 2)		Run Id	(2 of 2)		
Device	Module_1_s5		Device	Module_1_s5		
Curve	Illuminated IV1		Curve	Illuminated IV2		
Size [cm2]	1		Size [cm2]	1		
Temperature [C]	25		Temperature [C]	25		
Material	None		Material	None		
Date	2/11/2020		Date	2/11/2020		
Time	10:54:53 AM		Time	10:54:53 AM		
Temperature Corrected	no		Temperature Corrected	no		
Irradiance [W/m2]	-1		Irradiance [W/m2]	-1		
Irradiance Corrected	no		Irradiance Corrected	no		
V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	
-0.5918578226	0.02533679174	-0.0149957783909061	0.4692360108	0.01151059762	0.00540118690913278	
-0.583749462	0.02523098284	-0.0147285726585812	0.4777159876	0.01141615532	0.00545367991328879	
-0.5748579044	0.0251189716	-0.0144398393746591	0.4861230352	0.01131983922	0.0055028345996024	
-0.566265032	0.02501285794	-0.0141639068018056	0.4954781634	0.01122094928	0.00555973534085895	
-0.5574895426	0.0249007562	-0.0138819111843321	0.5037184482	0.01112284986	0.00560278467104079	
-0.5489068284	0.0247983283	-0.013611971736775	0.5128141942	0.01101763384	0.00564999901965025	
-0.5404940672	0.02469571936	-0.0133478897993162	0.5212834058	0.01092279628	0.00569387244569797	
-0.5323647828	0.02459550326	-0.0130937797508666	0.530854151	0.01081111844	0.00573912710082664	
-0.5237046964	0.02447768498	-0.0128190785810257	0.53889023	0.01071530474	0.00577437303585869	
-0.5156870176	0.02437713088	-0.0125709699211521	0.5479701218	0.01061485776	0.00581662489963687	
-0.5071607328	0.02425922208	-0.0123033248472507	0.5563086834	0.01052376782	0.00585446342035149	
-0.4986135242	0.02415019658	-0.0120416146268766	0.5652084834	0.01042815174	0.00589407982963047	
-0.4891550322	0.02402812828	-0.0117534798625091	0.5735946076	0.01033936412	0.00593060350524492	
-0.4804049092	0.02392290026	-0.011492678727206	0.5827068536	0.01024000042	0.00596691842560088	
-0.4715590154	0.02380810094	-0.0112269246378102	0.5910561998	0.010150953304	0.00599978388420949	
-0.4627340452	0.02369939682	-0.0109665177593186	0.6002559764	0.010054270572	0.00603513599918565	
-0.4534239368	0.02358699034	-0.0106949060172264	0.609224889	0.009960680694	0.00606829459016659	
-0.4450466812	0.02348083144	-0.0104500661041886	0.6180581014	0.00987055029	0.00610057357201062	
-0.4366522992	0.02337790112	-0.0102080142745183	0.627183031	0.009776960396	0.00613194365513024	
-0.4277905512	0.02327230648	-0.00995567281677453	0.6363878772	0.00968024903	0.00616039313096906	
-0.4196257416	0.02318432602	-0.00972873999963868	0.6448018932	0.00959104953	0.00618432689471897	
-0.4106955074	0.02307917188	-0.00947851220562841	0.6533142244	0.009499000062	0.00620583185808108	
-0.4018819484	0.02297645582	-0.00923382283226812	0.6619242252	0.00940288159	0.00622399511110809	
-0.3929745556	0.0228635922	-0.00898480998421463	0.6699628294	0.009313439206	0.00623965808189665	
-0.3840335364	0.0227593976	-0.00874037194666167	0.6787776434	0.009216039818	0.0062556417891426	
-0.3753220898	0.02266038392	-0.00850494264852471	0.6884238626	0.009107533322	0.00626984326828945	
-0.3672035896	0.02256284878	-0.00828515906361798	0.6971537096	0.009010624322	0.00628179017189429	
-0.3593311426	0.0224707827	-0.00807445202270731	0.7059647262	0.008916503412	0.00629473688991395	
-0.3509399312	0.0223825261	-0.00785492216961621	0.7158195558	0.008811806412	0.00630766335163343	
-0.342834741	0.02228508146	-0.007640100130503	0.7241752438	0.008722454532	0.00631658563724551	
-0.3337649896	0.02215732984	-0.00739534096361137	0.7323254732	0.008639074098	0.00632661402682771	
-0.3253002226	0.0220536995	-0.00717407335650351	0.7412411276	0.00854609373	0.00633471615300049	
-0.3161632572	0.02195006916	-0.00693980536139087	0.7500166194	0.00845539906	0.00634168981865914	
-0.3072970658	0.02184206506	-0.0067120025039507	0.7580704708	0.008373542424	0.00634773524762545	
-0.2979825334	0.02174235134	-0.00647884093436609	0.7667223192	0.008284828692	0.00635216306890494	
-0.2897930026	0.0216571876	-0.00627610142247549	0.775943627	0.008190493526	0.00635536125348446	
-0.2806097274	0.02155142396	-0.00604753920249743	0.7844623002	0.008103974988	0.00635726285984975	
-0.2719109446	0.02145759118	-0.00583455388659443	0.7931065348	0.00801578027	0.00635736771365791	
-0.2627650932	0.02135595842	-0.00561160040460662	0.8024375498	0.007920604706	0.00635579063321699	
-0.254434754	0.02125659472	-0.0054084164484609	0.8116753576	0.007830214794	0.00635559239300476	
-0.2452876304	0.02115426192	-0.00518887877921775	0.8208985834	0.00773760106	0.00635178574906834	
-0.2369458994	0.02106371962	-0.00499096199007033	0.8302308706	0.007644958696	0.00634708071388112	
-0.228022633	0.02095414648	-0.00477801965263728	0.8393754518	0.00755371638	0.00634040409923156	
-0.2193016736	0.0208396353	-0.00457016689850364	0.8478097846	0.00746867639	0.00633201692145301	
-0.2110423844	0.0207351812	-0.00437600208141405	0.8572866582	0.007372315034	0.00632018731869548	
-0.2017969646	0.0206264152	-0.0041623479779393	0.8661021182	0.0072844417	0.00630907038627441	
-0.1934476196	0.0205244158	-0.00397039938019063	0.874995577	0.007195056572	0.00629564267676478	
-0.1847976908	0.02042092122	-0.00377373908546472	0.8843145546	0.007101483306	0.00627994504674472	
-0.1766481084	0.02032954314	-0.0035911753403172	0.8938631048	0.007006340988	0.00626270970882118	
-0.1679334906	0.02023109372	-0.00339747818705534	0.9020989472	0.006923998582	0.00624613183123649	
-0.159856211	0.0201382205	-0.00321921962541253	0.9111781938	0.00683437057	0.00622732943173248	
-0.1510134874	0.02003907106	-0.00302617000502702	0.9199740024	0.006749161576	0.00620905318791701	
-0.1423939752	0.01994769298	-0.00284043129949133	0.929218152	0.006658071642	0.00618680102706284	
-0.1330692844	0.01984465554	-0.0026407141118723	0.9376328142	0.006575757864	0.0061656463515201	
-0.1238574714	0.0197461895	-0.00244571310125523	0.9471293588	0.006484041786	0.00614122633920659	
-0.11522337738	0.01965026866	-0.00226417032142957	0.9559936538	0.00639677797	0.00611527914408765	
-0.10635718578	0.01954692646	-0.00207895608893422	0.9648135376	0.006310823698	0.00608876813723729	
-0.09725954234	0.01943781046	-0.00189051254943127	0.9735592392	0.00622820516	0.00606352667715111	
-0.0890509862	0.0193518562	-0.00172330187941058	0.982360098	0.006145710376	0.00603730064724698	
-0.08045368924	0.0192475711	-0.00154853810390421	0.990647301	0.00606790612	0.00601115482049938	
-0.07200732026	0.01914378838	-0.00137849290086833	0.9998052124	0.00598202573	0.00598086050556492	
-0.06362434874	0.01904811042	-0.00121192362020011	1.0087138996	0.005897809514	0.00594920243396492	
-0.05533335078	0.01895427764	-0.00104880369343563	1.0177639832	0.005811612358	0.00591484974229243	
-0.04697005	0.01884627354	-0.000885210410487477	1.026921894	0.005723677148	0.00587776937746868	
-0.03875386064	0.01874934792	-0.000726609616382554	1.035863542	0.005638180016	0.00584038512180738	
-0.029333418016	0.01864830804	-0.000547018615028454	1.043756914	0.005564749526	0.00580824579244072	
-0.020329627284	0.01854688952	-0.000377051351219126	1.053418988	0.005474145358	0.00576656866318926	
-0.011518592604	0.01845560196	-0.000212582560238824	1.06187172	0.005394664924	0.00572844212167155	
-0.002829967664	0.01835536924	-5.19451014099803E-05	1.070663732	0.00531167975	0.00568702286432383	
0.006353288656	0.0182580936	0.000115998938949066	1.079848908	0.005225589722	0.00564284735495772	
0.015150994292	0.01815481328	0.000275063472377606	1.089006192	0.005139285438	0.00559671366443743	
0.02368297604	0.0180510592	0.000427502802530222	1.097006746	0.005063890632	0.0055551221843102	
0.03223840658	0.01793284564	0.0005781263688787	1.106404994	0.004975695914	0.00550513480787499	
0.04118831246	0.01783258428	0.000734494053293924	1.115127208	0.004895363076	0.00545895255908617	
0.0502612353	0.01772226586	0.000890742974438617	1.124833028	0.004805018416	0.00540484341446504	
0.0585598666	0.0176266664	0.0010322152329867	1.133907852	0.004719718916	0.00535172633808533	
0.06747424758	0.01753429556	0.00118311339975633	1.143790594	0.004627652824	0.00529306577238874	
0.07596947084	0.01744696988	0.00132543706954502	1.152812786	0.004545034288	0.00523957364001481	
0.0852821051	0.01734027532	0.00147881518230318	1.161796946	0.004462387122	0.00518438773020933	
0.09364730482	0.01725008304	0.00161542378461719	1.17041644	0.004384508986	0.00513170139854213	
0.10248558586	0.01716293836	0.00175895379290367	1.179081598	0.004308945176	0.00508059796381247	
0.11169929788	0.01705137226	0.00190462630933251	1.187565392	0.004235593184	0.00503004387990949	
0.1206155776	0.01695141566	0.00204460479096859	1.196138596	0.004163110218	0.00497965681115177	
0.1284182862	0.01687042806	0.00216647145892559	1.206297182	0.004076467928	0.00491743177405978	
0.137046039	0.01677879048	0.00229946677449491	1.214917324	0.004004318352	0.00486491573665593	
0.1455266418	0.01667378874	0.00242648048141485	1.22513872	0.003917359296	0.00479930855368154	
0.1534162158	0.01658775596	0.0025448307479971	1.234380972	0.003840288312	0.0047403788193268	
0.1626229404	0.01648513042	0.00268086038177789	1.243562352	0.003763003072	0.00467952895079955	
0.1714650188	0.01638506668	0.00280946576632545	1.251916142	0.003693901094	0.00462445440653006	
0.1806311682	0.0162764983	0.00294004290213431	1.261029016	0.003617011118	0.0045611559709926	
0.189342635	0.01617734884	0.00306306185667979	1.269478558	0.003546125834	0.00450173071023287	
0.1982601872	0.01608642792	0.00318929821079851	1.279341002	0.00346111447	0.0044279456540865	
0.206393916	0.01599329516	0.00330091881781625	1.288859724	0.003379122076	0.00435521434623567	
0.2154224474	0.0158977696	0.00342473643543332	1.297771582	0.00330258673	0.00428600320528431	
0.2239316072	0.01579718688	0.00353748944727715	1.3069631	0.003224494336	0.004214295113311	
0.2330387638	0.015692078	0.00365686245857318	1.316612472	0.003142180558	0.00413703411193872	
0.2417400724	0.01559067148	0.00376889005233981	1.32479124	0.003073749974	0.00407207703950543	
0.2507844772	0.01549353162	0.00388553722730337	1.333188168	0.003004417116	0.00400545335078788	
0.259741978	0.01538630604	0.00399646956494295	1.342101926	0.002930619988	0.0039331907302689	
0.2684299578	0.01529972562	0.00410690470252818	1.351390468	0.002854982298	0.00385819586382594	
0.2769245356	0.0152067	0.00421110833550852	1.359667532	0.00278725174	0.00378973569438851	
0.2861433368	0.01510041734	0.00432088380474018	1.369185628	0.002709842748	0.00371027774470163	
0.2944590564	0.01501041068	0.00441995136500928	1.37848431	0.00263566698	0.00363322557831508	
0.3029092426	0.01491074222	0.00451660163246404	1.387890798	0.002560317426	0.00355344099550445	
0.3114596234	0.01479985952	0.0046095586724721	1.396779814	0.002490589304	0.00347880486479151	
0.3204741996	0.0146954839	0.00470952344058719	1.406023964	0.002419765894	0.00340224883423388	
0.3288939302	0.01459152016	0.00479906241301493	1.415611192	0.002346018638	0.0033210502405934	
0.3383118484	0.01447548518	0.00489722814773261	1.42450972	0.002277345172	0.00324410033330907	
0.3467588638	0.0143811334	0.00498678547794023	1.433767826	0.002208136066	0.00316595444686101	
0.3557740662	0.01428627922	0.00508268764896796	1.442830612	0.00213931022	0.00308666227398046	
0.3639800978	0.01419802264	0.00516779766907382	1.452447004	0.002066184488	0.00300102346930687	
0.3731925382	0.01409914472	0.00526169560450593	1.460653682	0.002006101552	0.00293021961839471	
0.3819934154	0.01399958338	0.00534774866950328	1.470123608	0.00193622105	0.00284648427591155	
0.3910574528	0.01389834586	0.00543505173014503	1.479150224	0.001869800034	0.00276571513912631	
0.4001322942	0.01379695598	0.00552060764925381	1.489033612	0.001798457608	0.00267796382806912	
0.4088488118	0.01369399704	0.00559877441859672	1.497510438	0.001737934156	0.00260257453916672	
0.4175691458	0.01359016906	0.00567483528566179	1.507833282	0.001663848894	0.00250880673859209	
0.4260649768	0.01348697924	0.00574632949699268	1.517007656	0.001598951678	0.00242562193710005	
0.4348487276	0.01337932514	0.00581798251327569	1.526631056	0.001531373498	0.00233784234038215	
0.442933622	0.01328113522	0.00588266132726637	1.535894232	0.001466459658	0.00225232693018289	
0.452039526	0.01317509542	0.00595566388866157	1.54540029	0.001400586288	0.00216446645564522	
0.4602461844	0.01309177686	0.00602544034683121	1.55395954	0.00134164851	0.00208486750144129	
0.4695245666	0.01299593452	0.00610191052306498	1.563378086	0.001277072676	0.00199654743588778	
0.4786025598	0.01290133986	0.00617461428184577	1.572033732	0.001218027772	0.00191478074409681	
0.4875423082	0.01280988328	0.00624536006210379	1.581192252	0.001156042396	0.00182792527953872	
0.496262016	0.01271900762	0.00631196036302056	1.590449714	0.001093006984	0.0017383726451028	
0.505672947	0.01261082252	0.00637695178778237	1.59972749	0.0010288430384	0.00164586849142361	
0.5135999454	0.01252095162	0.00643076006838804	1.609759282	0.0009590244122	0.00154379844920354	
0.5221078334	0.0124296188	0.00648960134165591	1.619981304	0.000888262878	0.00143896925539723	
0.5305713298	0.01232853368	0.00654116650908169	1.628566566	0.0008292013508	0.00135040959639492	
0.5396981384	0.01222414144	0.0065973463787063	1.638573616	0.0007598851166	0.00124512770325184	
0.547961872	0.01213560872	0.00664985087207072	1.64779937	0.0006972117228	0.00114886503758645	
0.5566543144	0.01204624022	0.00670559159076181	1.6567575	0.000636688271	0.00105483806814128	
0.5661774972	0.01194384554	0.00676233657478058	1.665394748	0.0005844838386	0.00097339631509532	
0.57517115	0.01185066754	0.00681616207724947	1.675035254	0.0005280912676	0.000884571490559548	
0.5840037358	0.0117556776	0.00686535963526038	1.68375559	0.000480367728	0.000808821847275599	
0.5925655282	0.0116609758	0.00690989228425442	1.69355589	0.000422298978	0.000715186921532881	
0.6019453776	0.01155318596	0.00695438688517522	1.702208386	0.0003723349918	0.000633791745443201	
0.6097410994	0.01146142464	0.00698850166068385	1.71168211	0.000309982981	0.00053059232298217	
0.6186497854	0.01135808244	0.00702667526406151	1.721120308	0.0002521571152	0.000433992731777415	
0.6274107142	0.0112613997	0.00706552282866867	1.73119013	0.00019105277256	0.000330748674165007	
0.636331438	0.01116368354	0.00710380280038513	1.740517368	0.00013976261948	0.000243259266602115	
0.644864693	0.01106761032	0.00713711113125043	1.750344934	8.7574810304E-05	0.000153286125561617	
0.6544481218	0.01095828004	0.00717162579033643	1.759865576	3.0753728304E-05	5.41224277758665E-05	
0.6629750352	0.01087680666	0.00721105127827709	1.769608802	-3.4036361096E-05	-6.0231044183532E-05	
0.6713776402	0.01078556434	0.00724118673481447	1.778280304	-9.1845603656E-05	-0.000163327227990455	
0.6802787124	0.0106885316	0.00727118051429471	1.787911924	-0.000158661883976	-0.000283673474244995	
0.6889965216	0.01059648214	0.00730093933565652	1.797145916	-0.0002182710564	-0.000392264937590266	
0.6968962548	0.01051636356	0.0073288143790792	1.806891058	-0.0002705826166	-0.000488913310384782	
0.7062906862	0.01040197612	0.00734681885163081	1.816594354	-0.0003223917848	-0.000585655096043663	
0.7147421452	0.01030485286	0.00736531263912676	1.826276708	-0.0003734843058	-0.000682085688486089	
0.7235576048	0.0102054439	0.00738422654420477	1.83508391	-0.0004231601554	-0.00077653439252764	
0.7323901718	0.010103794492	0.00739991978382777	1.844628664	-0.0004848573946	-0.000894381848031519	
0.7421232566	0.009993216556	0.00741619841444776	1.853586814	-0.0005460808708	-0.00101220830149252	
0.7505924686	0.009901867116	0.0074322668823476	1.862192354	-0.0006049900194	-0.00112660778837299	
0.759820118	0.009800963002	0.00744696886469328	1.871829044	-0.0006741372508	-0.00126186968568975	
0.769004648	0.009695046962	0.00745553617635628	1.881554536	-0.0007376630488	-0.00138795325550923	
0.7782113736	0.009595011866	0.00746694736394816	1.89121532	-0.0008007769592	-0.00151444165314205	
0.7864066214	0.009504012436	0.00747401830953834	1.900240038	-0.0008587099528	-0.00163175503333965	
0.7952144674	0.009408243976	0.0074815717225441	1.910079036	-0.0009223715066	-0.0017618024781604	
0.8041574066	0.00931157786	0.00748797430325158	1.91909743	-0.0009794068432	-0.00187957715570953	
0.8129189622	0.009217045064	0.00749271070797751	1.928086642	-0.0010369279488	-0.00199928692679774	
0.8212993908	0.009123533674	0.00749315264839949	1.937053032	-0.0010943585514	-0.0021198305500845	
0.8299772324	0.00903213898	0.00749646971327256	1.946618692	-0.001155841536	-0.00224998273896759	
0.8387590852	0.008938108576	0.00749691977262403	1.955286396	-0.00120591265	-0.00235790459930931	
0.8478288386	0.008841730596	0.00749627418242077	1.96507466	-0.001264483794	-0.00248480506157006	
0.8564508774	0.008751950204	0.00749561543117691	1.974538226	-0.001320221594	-0.00260682800414365	
0.8657578174	0.008656684136	0.00749459196350456	1.98414957	-0.001378216462	-0.00273458760044422	
0.874894785	0.008554272836	0.00748408869368356	1.993257394	-0.001433558996	-0.00285745206851222	
0.8841402068	0.00844840205	0.00746957193561655	2.003246048	-0.001501075302	-0.00300702316648191	
0.8923297394	0.008358638282	0.00745866151991592	2.012119212	-0.001560379714	-0.00313967000055447	
0.9009936448	0.008265855544	0.00744748331397885	2.021958836	-0.001627195994	-0.0032901233179721	
0.9093448902	0.008173913206	0.0074329062068144	2.031199796	-0.001688159964	-0.00342899017449217	
0.917923183	0.00808282327	0.00741941086362487	2.041145956	-0.001753423818	-0.00357899393526478	
0.926283941	0.0079961071	0.00740666559724608	2.050033074	-0.001807349682	-0.00370512662438338	
0.9349611564	0.007902212452	0.0073882616922404	2.059232208	-0.001864780284	-0.00384001562165619	
0.9444811498	0.007796860682	0.00736398794176577	2.067883432	-0.001921053724	-0.0039725151678415	
0.953791887	0.007695194658	0.00733961423368614	2.077479548	-0.001985189042	-0.00412418963366871	
0.9624424636	0.007604166598	0.00731857283420395	2.086271542	-0.002045802998	-0.00426810057526568	
0.9712173292	0.007511338608	0.0072951422215786	2.096053446	-0.002119278742	-0.00444212151020364	
0.9803511262	0.00741107725	0.0072654579283927	2.105473892	-0.00218990452	-0.00461078679283279	
0.9887321806	0.00732134211	0.00723884654933891	2.114994534	-0.002260835058	-0.00478165378994557	
0.997444902	0.00722863787	0.00721016799183564	2.123776388	-0.002327041818	-0.00494211646695699	
1.0063079054	0.007135093234	0.00718010072714025	2.133779642	-0.002403396158	-0.00512831779360141	
1.0155736254	0.007035029506	0.00714459042020439	2.142687058	-0.002471826742	-0.0052963511697017	
1.024286346	0.006943132418	0.00711175573422737	2.152151896	-0.002545133484	-0.00547751385316369	
1.032751116	0.006854970948	0.00707947889669458	2.16138908	-0.002616871174	-0.00565607677925038	
1.041574816	0.006759416744	0.00704043825139912	2.171238844	-0.002694675432	-0.00585078396993088	
1.050649658	0.00666170059	0.0069991134465819	2.180276872	-0.002765713098	-0.00603002030215687	
1.05947461	0.006568674968	0.00695934434993856	2.189471562	-0.002839645984	-0.00621732412811551	
1.068728272	0.006470039918	0.00691471458133516	2.198247702	-0.002909983626	-0.00639686481871213	
1.077214612	0.006379390498	0.00687197266009956	2.2078235	-0.002987968892	-0.00659690793702656	
1.08591655	0.006288391066	0.00682866793144154	2.216229924	-0.003056766112	-0.00677449652808354	
1.094920344	0.006192194096	0.00677995928970709	2.225426534	-0.003134446618	-0.00697548067310376	
1.103580434	0.006096380384	0.00672784611000381	2.234604726	-0.00320993193	-0.0071729290609163	
1.112324864	0.006003111878	0.00667741060327314	2.243636432	-0.003285388614	-0.00737121758764839	
1.121568368	0.00590460058	0.00662241323620245	2.252020034	-0.003355512	-0.00755668024832741	
1.130418706	0.005806760676	0.00656407088941561	2.261708104	-0.003439637714	-0.00777945649257784	
1.13878835	0.00571594687	0.00650925370477496	2.270701114	-0.003516115806	-0.00798404807763721	
1.14736727	0.005629625964	0.0064592485734358	2.279503892	-0.003591893872	-0.00818773606087495	
1.155596772	0.005544433592	0.00640712956148357	2.288814632	-0.00367423628	-0.00840964575908925	
1.16425686	0.005454303188	0.00635020990314887	2.297857122	-0.003755635782	-0.00862991442930674	
1.173241628	0.00536458467	0.00629395405177464	2.306716976	-0.00383377343	-0.00884343025311875	
1.18200571	0.005276435204	0.00623677653957302	2.31565293	-0.003914546786	-0.00906473173462298	
1.190994294	0.005181552392	0.00617119933293405	2.324971284	-0.00400050106	-0.00930105008611156	
1.20034181	0.005083041092	0.00610138674467565	2.333906592	-0.004083012472	-0.00952936972361902	
1.20931961	0.004986724986	0.00603054431524678	2.342682732	-0.004164716732	-0.00975660997172787	
1.217731748	0.004901120728	0.00596825031126647	2.350918576	-0.004243266266	-0.00997557348765356	
1.226438146	0.00481013792	0.0058993366326091	2.359497498	-0.004325625298	-0.0102063020679165	
1.235558008	0.004712083762	0.00582205282650587	2.368337054	-0.004412036712	-0.0104491900286379	
1.244082378	0.00462288426	0.00575124884339957	2.377121454	-0.004498357622	-0.0106931424110206	
1.252656856	0.00453266335	0.00567787182131743	2.386205166	-0.004587585754	-0.0109469208256628	
1.261728528	0.004434930572	0.00559567842239176	2.395623696	-0.004680244744	-0.0112121052118059	
1.27073741	0.004337835944	0.00551225041248346	2.405035256	-0.004772294216	-0.0114775358414849	
1.279022694	0.00425233881	0.00543883784056695	2.413649058	-0.00485606992	-0.0117208485879901	
1.287908558	0.004159572694	0.00535714927022572	2.423243882	-0.004950055078	-0.0119951906833265	
1.29665933	0.004072247004	0.00528031707180115	2.432245152	-0.00503837355	-0.0122545596409525	
1.30525663	0.003984052286	0.00520021066056816	2.440784124	-0.005123215914	-0.0125046640667153	
1.314825458	0.003887781432	0.0051117540019333	2.448879806	-0.00520513443	-0.0127467485931423	
1.323941522	0.003797103384	0.00502714283340431	2.45817849	-0.005301010022	-0.0130308288113548	
1.333221804	0.003705313424	0.0049400046475307	2.466146712	-0.005383826194	-0.0132773052663126	
1.342057562	0.003615899666	0.00485274549018857	2.475324904	-0.005481225586	-0.0135678141974678	
1.35064345	0.003531193062	0.00476938277987574	2.483917136	-0.005572925044	-0.0138426840144352	
1.35893952	0.00344997919	0.00468831306446859	2.492832794	-0.005668615008	-0.014130909388503	
1.368281948	0.003358460742	0.00459532120634528	2.501047068	-0.005759507316	-0.0144047988858063	
1.376435976	0.003280001714	0.00451471236049126	2.510211324	-0.005860637706	-0.0147114391354626	
1.385545032	0.003191609364	0.00442211849837488	2.518222666	-0.005950858618	-0.014985587054009	
1.394718798	0.00310274325	0.00432745433614261	2.527714144	-0.006057598436	-0.0153118772453495	
1.404163358	0.003009243864	0.00422546996911514	2.536285452	-0.006156521628	-0.0156146962400198	
1.412240032	0.002930603828	0.00413871604383404	2.545059694	-0.006256449602	-0.0159230377095925	
