Run Id			Run Id			Run Id			Run Id			Run Id			Run Id			Run Id			Run Id			Run Id			Run Id			
Device	GG7		Device	GG7		Device	GG5		Device	GG5		Device	GG10		Device	GG10		Device	GG15		Device	GG15		Device	GG6		Device	GG6		
Curve	Illuminated IV2		Curve	Dark Curve2		Curve	Dark Curve1		Curve	Illuminated IV2		Curve	Dark Curve1		Curve	Illuminated IV3		Curve	Dark Curve1		Curve	Illuminated IV2		Curve	Dark Curve1		Curve	Illuminated IV2		
Size [cm2]	25		Size [cm2]	25		Size [cm2]	25		Size [cm2]	25		Size [cm2]	25		Size [cm2]	25		Size [cm2]	25		Size [cm2]	25		Size [cm2]	25		Size [cm2]	25		
Temperature [C]	25		Temperature [C]	25		Temperature [C]	25		Temperature [C]	25		Temperature [C]	25		Temperature [C]	25		Temperature [C]	25		Temperature [C]	25		Temperature [C]	25		Temperature [C]	25		
Material	None		Material	None		Material	None		Material	None		Material	None		Material	None		Material	None		Material	None		Material	None		Material	None		
Date	11/1/2019		Date	11/1/2019		Date	11/1/2019		Date	11/1/2019		Date	11/1/2019		Date	11/1/2019		Date	11/1/2019		Date	11/1/2019		Date	11/1/2019		Date	11/1/2019		
Time	9:48:30 AM		Time	9:49:09 AM		Time	10:02:30 AM		Time	10:02:40 AM		Time	10:03:39 AM		Time	10:04:01 AM		Time	10:05:44 AM		Time	10:05:56 AM		Time	10:09:05 AM		Time	10:09:18 AM		
Temperature Corrected	no		Temperature Corrected	no		Temperature Corrected	no		Temperature Corrected	no		Temperature Corrected	no		
Irradiance [W/m2]	-1		Irradiance [W/m2]	0 		Irradiance [W/m2]	0 		Irradiance [W/m2]	-1		Irradiance [W/m2]	0 		Irradiance [W/m2]	-1		Irradiance [W/m2]	0 		Irradiance [W/m2]	-1		Irradiance [W/m2]	0 		Irradiance [W/m2]	-1		
Irradiance Corrected	no		Irradiance Corrected	NA		Irradiance Corrected	NA		Irradiance Corrected	no		Irradiance Corrected	NA		Irradiance Corrected	no		Irradiance Corrected	NA		Irradiance Corrected	no		Irradiance Corrected	NA		Irradiance Corrected	no		
V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	
-0.05498493454	0.7823353858	-0.0430166599765386	-0.8152339484	-0.003532155914	0.00287953341213463	-0.8181444248	-0.003377090012	0.00276294736536557	-0.05027220742	0.786659614	-0.0395471152839451	-0.8164475162	-0.004098666128	0.00334634577993867	-0.05896857624	0.7775626644	-0.0458517632570489	-0.8157134772	-0.004282611194	0.00349338366855338	-0.05647222118	0.7817119718	-0.0441450113705435	-0.8160561974	-0.004057228486	0.00331092645026812	-0.04898570998	0.7878266734	-0.0385922489376806	
-0.04446231266	0.781895145	-0.034764866404326	-0.8039452578	-0.003490504676	0.00280617468159893	-0.8068468674	-0.003327127946	0.0026844827606691	-0.03886558688	0.7870088436	-0.0305875605862641	-0.8054010812	-0.004057014892	0.0032675241804613	-0.0475796893	0.7776299472	-0.0369993912781514	-0.80397899	-0.004212474006	0.00338674059674513	-0.04456903208	0.7817110204	-0.0348401035454971	-0.8048195316	-0.00400977132	0.00322714227558551	-0.03820120006	0.7877661482	-0.0300936122278838	
-0.032790613956	0.7818755718	-0.0256381800365206	-0.7930326244	-0.0034549118	0.00273985777182453	-0.79560386	-0.003284175714	0.00261290287497666	-0.02746023852	0.7871337972	-0.0216148818182653	-0.7941440988	-0.003998042956	0.00317502222025631	-0.03627451628	0.7776276948	-0.0282080684748015	-0.7931450012	-0.004160259472	0.00329968900391175	-0.03354541786	0.7818879362	-0.026228757539522	-0.7930482664	-0.003945692496	0.00312912459370029	-0.027436968046	0.7877786144	-0.021614256670615	
-0.0215019408356	0.781649995	-0.016806991946637	-0.781122469	-0.003402095314	0.00265745309144501	-0.7842447844	-0.003236116596	0.00253790756212328	-0.015343350328	0.787109117	-0.0120768909284937	-0.7826182412	-0.003946177942	0.00308835084043028	-0.025884443098	0.777459187	-0.0201240980869188	-0.782132819	-0.004118957756	0.00322157204104219	-0.0227666038528	0.781824809	-0.017799495708794	-0.7817399242	-0.003886118608	0.00303793406605013	-0.015009337786	0.7883044102	-0.0118319271708853	
-0.0105740974356	0.78119088	-0.00826038848092211	-0.7701426216	-0.003364599494	0.00259122147494319	-0.7725844986	-0.003193863408	0.00246752935966657	-0.003662765488	0.786952823	-0.00288242364076857	-0.7714760548	-0.003902274238	0.00301051113387992	-0.015196956906	0.7770132372	-0.01180823668112	-0.770034312	-0.004059034346	0.00312559572000648	-0.0113802611968	0.781387772	-0.0088923969413456	-0.771158976	-0.003835205068	0.00295755281298889	-0.003704810426	0.788717369	-0.00292204833183849	
0.0011172528444	0.7807560956	0.000872301968591738	-0.759550262	-0.003333162034	0.00253170409621315	-0.7611988034	-0.00315766858	0.00240361354462978	0.007531428312	0.7866872454	0.00592487859269485	-0.7602989892	-0.003853865598	0.00293009011867205	-0.004559558346	0.7765407046	-0.00354068265066765	-0.7592117536	-0.004016431636	0.00304932210558208	-0.000173384076800001	0.7809815706	-0.000135409768616296	-0.7602355772	-0.003791301364	0.00288228218079969	0.008195834414	0.7893642156	0.0064694984033946	
0.0123647051444	0.7805046348	0.0096507096731396	-0.7487175452	-0.003292462272	0.00246512426995545	-0.7497059262	-0.00311506587	0.00233538334324236	0.018626680432	0.7859371736	0.0146394005722765	-0.7488175232	-0.003802602538	0.00284745541421919	0.006341646194	0.7761690474	0.00492218948534482	-0.7477918056	-0.00397192598	0.00297017370029375	0.0096789189832	0.7800441168	0.007549983809829	-0.7485220134	-0.003741339298	0.0028004748241515	0.020416107414	0.7895958508	0.0161204737035815	
0.0237478770404	0.7801003362	0.0185257268632523	-0.737468196	-0.003247607096	0.00239500694640392	-0.7374476048	-0.003070560214	0.00226437727520848	0.029879847992	0.785159917	0.0234604589693713	-0.737278982	-0.003761300822	0.00277312804103992	0.017877018274	0.775834886	0.0138696144346287	-0.7359767752	-0.003914604558	0.00288105803878006	0.0204596317432	0.779240879	0.0159429814235875	-0.7372105004	-0.003694231652	0.00272342636476444	0.03194893514	0.7889580142	0.025206368423859	
0.03533081172	0.7800875204	0.0275611253083741	-0.7267464586	-0.003209761754	0.00233268298766922	-0.7258906842	-0.003030811924	0.00220003814119388	0.04009869608	0.7839018168	0.031433440708423	-0.7256440434	-0.003709688242	0.00269191317567832	0.028740799272	0.775370664	0.0222847726154214	-0.7248504428	-0.003849224738	0.00279011225577601	0.031067220636	0.7783152896	0.0241800928263754	-0.7256529342	-0.00365127942	0.00264956162470707	0.04238848896	0.7881740002	0.0334095049060367	
0.0467425212	0.780224688	0.0364696690196034	-0.7152428158	-0.003162654108	0.00226206562960736	-0.7145867848	-0.002992015108	0.00213805445609875	0.0498495324	0.7824764126	0.0390060832821395	-0.7144149912	-0.003653920246	0.00261041540039159	0.03962552324	0.7750598818	0.0307121533586576	-0.7140766996	-0.00379891315	0.00271271536421904	0.04142368694	0.7781256552	0.0322328335409872	-0.7136229324	-0.003601569786	0.00257016279192856	0.05347297572	0.7876021454	0.0421154303979941	
