4046.277344	4.192676
4043.892578	1.048169
4041.505859	-1.047756
4039.119141	6.284055
4036.731445	-5.234647
4034.342773	1.046516
4031.952148	1.046103
4029.561523	2.091380
4027.169922	6.271661
4024.777344	4.179455
4022.383789	0.000000
4019.989258	5.220188
4017.593750	0.000000
4015.197266	3.129634
4012.799805	4.171193
4010.401367	6.254311
4008.001953	4.167888
4005.601563	4.166236
4003.201172	2.082292
4000.798828	7.285131
3998.395508	8.322559
3995.991211	-1.039907
3993.585938	2.078988
3991.180664	4.156324
3988.773438	6.232008
3986.365234	-1.038255
3983.957031	-2.075684
3981.546875	2.074858
3979.135742	4.148065
3976.724609	5.183016
3974.311523	1.036190
3971.898438	-1.035778
3969.483398	6.212188
3967.068359	1.034952
3964.651367	4.138156
3962.234375	10.341262
3959.815430	-1.033713
3957.396484	8.266405
3954.975586	5.164439
3952.554688	5.162375
3950.131836	6.192375
3947.708984	3.094949
3945.284180	5.156185
3942.859375	-3.092473
3940.432617	5.152059
3938.005859	-1.029999
3935.577148	-2.059173
3933.148438	5.145870
3930.718750	3.086284
3928.287109	4.113395
3925.855469	-1.027936
3923.421875	7.192667
3920.988281	4.108445
3918.552734	7.186892
3916.117188	2.052573
3913.680664	9.232866
3911.242188	-3.076385
3908.803711	5.125247
3906.363281	5.123185
3903.922852	2.048449
3901.480469	1.023812
3899.038086	1.023400
3896.593750	9.206891
3894.149414	7.158030
3891.703125	5.110817
3889.256836	4.087006
3886.808594	1.021339
3884.360352	4.083709
3881.910156	0.000000
3879.459961	3.060309
3877.007813	2.039382
3874.555664	2.038558
3872.101563	7.132070
3869.646484	11.203007
3867.191406	8.144346
3864.734375	1.017631
3862.277344	4.068878
3859.818359	1.016808
3857.358398	2.032792
3854.897461	7.111890
3852.436523	6.093435
3849.973633	4.060644
3847.509766	3.044248
3845.044922	4.057351
3842.579102	5.069630
3840.113281	3.040544
3837.645508	-1.013103
3835.176758	5.063457
3832.707031	3.036840
3830.236328	4.047474
3827.764648	6.068743
3825.291992	5.055230
3822.818359	1.010635
3820.343750	5.051116
3817.868164	4.039248
3815.390625	2.018802
3812.913086	6.053938
3810.434570	1.008579
3807.955078	0.000000
3805.473633	0.000000
3802.992188	7.051418
3800.509766	4.027738
3798.025391	0.000000
3795.541016	0.000000
3793.054688	-1.005702
3790.568359	5.026454
3788.080078	6.029281
3785.591797	0.000000
3783.101563	3.012176
3780.610352	1.003648
3778.119141	-1.003237
3775.625977	3.008480
3773.131836	3.007249
3770.636719	7.014040
3768.140625	8.012762
3765.643555	8.009479
3763.145508	2.001549
3760.646484	-6.002184
3758.146484	0.000000
3755.645508	4.997717
3753.143555	7.993066
3750.639648	3.994892
3748.135742	2.994939
3745.630859	2.993709
3743.124023	0.000000
3740.617188	4.985415
3738.108398	8.970057
3735.599609	2.988789
3733.088867	3.983413
3730.577148	1.990887
3728.064453	-3.980134
3725.551758	1.989248
3723.037109	3.976857
3720.521484	1.987609
3718.004883	4.966975
3715.487305	0.000000
3712.967773	0.992576
3710.448242	0.992166
3707.927734	3.967028
3705.406250	2.974043
3702.882813	4.954692
3700.359375	3.962117
3697.833984	4.950600
3695.308594	1.979422
3692.781250	8.903715
3690.252930	4.944463
3687.723633	8.896353
3685.193359	7.904597
3682.662109	3.950663
3680.129883	8.885312
3677.596680	-1.973696
3675.062500	1.972879
3672.527344	5.916183
3669.990234	4.928110
3667.453125	3.940853
3664.915039	8.863243
3662.375000	0.984396
3659.833984	5.903927
3657.292969	2.950738
3654.750000	4.915855
3652.206055	-0.982763
3649.661133	2.947064
